机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
宁波博汇化工科技,已反馈,主板企业,宁波,浙商证券股份有限公司,周旭东&sbquo;罗云翔,上海市锦天城律师事务所,劳正中&sbquo;李良琛,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;孙峰&sbquo;吕爱珍,是,石油加工、炼焦和核燃料加工业,2018/1/11,80393384,AN202006161385158992,nbbhhgkj,https://notice.eastmoney.com/pdffile/web/H2_AN202006161385158992_1.pdf
宁波柯力传感科技,已反馈,主板企业,宁波,国信证券股份有限公司,顾盼&sbquo;陈航飞,北京市君合律师事务所,邵春阳&sbquo;冯诚,立信会计师事务所(特殊普通合伙),罗国芳&sbquo;陈炎,是,仪器仪表制造业,2018/1/11,80318679,AN201907241341025731,nbklcgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201907241341025731_1.pdf
宁波前程家居,已反馈,主板企业,宁波,湘财证券股份有限公司,吴小萍&sbquo;唐健,北京市嘉源律师事务所,陈鹤岚&sbquo;张璇,立信会计师事务所(特殊普通合伙),谢骞&sbquo;左虹,是,批发业_F51,2018/1/11,80451985,AN201710130950320033,nbqcjj,https://notice.eastmoney.com/pdffile/web/H2_AN201710130950320033_1.pdf
宁波球冠电缆,已反馈,主板企业,宁波,光大证券股份有限公司,嵇登科&sbquo;丁筱云,北京市炜衡律师事务所,陈建荣&sbquo;任秀芳,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;钟建栋&sbquo;杜娜,是,电气机械和器材制造业,2018/1/11,80455793,AN201804041117761562,nbqgdl,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761562_1.pdf
宁波水表,已反馈,主板企业,宁波,国元证券股份有限公司,束学岭&sbquo;王晨,上海市广发律师事务所,许平文&sbquo;施敏&sbquo;何彦,立信会计师事务所(特殊普通合伙),罗国芳&sbquo;王哲斌,是,仪器仪表制造业,2018/1/11,80050975,AN201901081283251585,nbsb,https://notice.eastmoney.com/pdffile/web/H2_AN201901081283251585_1.pdf
宁波天益医疗器械,已反馈,主板企业,宁波,海通证券股份有限公司,苏安弟&sbquo;张晓峰,上海市锦天城律师事务所,孙林&sbquo;宋正奇&sbquo;彭昕,立信会计师事务所(特殊普通合伙),肖菲&sbquo;徐萍,是,专用设备制造业,2018/1/11,80613226,AN202011231432108205,nbtyylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202011231432108205_1.pdf
宁波兴瑞电子科技,已反馈,中小板,宁波,国海证券股份有限公司,周琢&sbquo;覃涛,北京市中伦律师事务所,顾平宽&sbquo;王川&sbquo;阳靖,天健会计师事务所(特殊普通合伙),黄元喜&sbquo;金东伟,是,计算机、通信和其他电子设备制造业,2018/1/11,80650873,AN201809101192513744,nbxrdzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201809101192513744_1.pdf
宁波永新光学,已反馈,主板企业,宁波,海通证券股份有限公司,王韬&sbquo;沈亮亮,国浩律师(上海)事务所,刘维&sbquo;张隽&sbquo;王恺,天健会计师事务所(特殊普通合伙),钱仲先&sbquo;曹毅,是,仪器仪表制造业,2018/1/11,80312598,AN201808271183551559,nbyxgx,https://notice.eastmoney.com/pdffile/web/H2_AN201808271183551559_1.pdf
南华期货,已反馈,主板企业,浙江,中信证券股份有限公司,周宇&sbquo;吴浩,北京金诚同达律师事务所,刘胤宏&sbquo;张晓明&sbquo;郑晓东,天健会计师事务所(特殊普通合伙),施其林&sbquo;章磊,是,资本市场服务,2018/1/11,80080089,AN201908201344653419,nhqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908201344653419_1.pdf
南京泉峰汽车精密技术,已受理,主板企业,江苏,中国国际金融股份有限公司,梁勇&sbquo;王浩,北京市嘉源律师事务所,王元&sbquo;傅扬远,德勤华永会计师事务所(特殊普通合伙),虞扬&sbquo;步君,否,汽车制造业,2018/1/11,80746557,AN201904171320150925,njqfqcjmjs,https://notice.eastmoney.com/pdffile/web/H2_AN201904171320150925_1.pdf
南京微创医学科技,预先披露更新,主板企业,江苏,中信建投证券股份有限公司,宋双喜&sbquo;吕晓峰,北京金诚同达律师事务所,董寒冰&sbquo;郑晓东&sbquo;贺维,立信会计师事务所(特殊普通合伙),诸旭敏&sbquo;刘萍,是,专用设备制造业,2018/1/11,80159161,AN201907161339002928,njwcyxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201907161339002928_1.pdf
南京威尔药业,已受理,主板企业,江苏,中信建投证券股份有限公司,罗贵均&sbquo;许荣宗,北京市君合律师事务所,赵君&sbquo;蒋文俊,信永中和会计师事务所(特殊普通合伙),石柱&sbquo;沙曙东,是,化学原料和化学制品制造业,2018/1/11,80718100,AN201901131284463222,njweyy,https://notice.eastmoney.com/pdffile/web/H2_AN201901131284463222_1.pdf
南京证券,已反馈,主板企业,江苏,东吴证券股份有限公司,夏建阳&sbquo;李永伟,国浩律师(上海)事务所,张隽&sbquo;雷丹丹,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;孙淑平,是,资本市场服务,2018/1/11,80000051,AN201805091140663472,njzq,https://notice.eastmoney.com/pdffile/web/H2_AN201805091140663472_1.pdf
南通超达装备,已受理,主板企业,江苏,中泰证券股份有限公司,周扣山&sbquo;马国庆,北京市环球律师事务所,秦伟&sbquo;刘文娟,天衡会计师事务所(特殊普通合伙),常桂华&sbquo;彭灿,否,专用设备制造业,2018/1/11,80601327,AN201811021232775340,ntcdzb,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775340_1.pdf
南通冠东模塑,已反馈,主板企业,江苏,中泰证券股份有限公司,张舒&sbquo;沈颖,北京市中伦律师事务所,李娜&sbquo;熊川&sbquo;余洪彬,天健会计师事务所(特殊普通合伙),曹小勤&sbquo;义国兵,是,汽车制造业,2018/1/11,80648469,AN201801121077217732,ntgdms,https://notice.eastmoney.com/pdffile/web/H2_AN201801121077217732_1.pdf
南通国盛智能科技集团,预先披露更新,主板企业,江苏,海通证券股份有限公司,孙炜&sbquo;陈城,江苏世纪同仁律师事务所,阚赢&sbquo;邵斌,天衡会计师事务所(特殊普通合伙),吕丛平&sbquo;张旭,是,通用设备制造业,2018/1/11,80635530,AN202006221386627593,ntgsznkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202006221386627593_1.pdf
南通海星电子,已受理,主板企业,江苏,安信证券股份有限公司,王耀&sbquo;田士超,国浩律师(上海)事务所,李强&sbquo;李辰&sbquo;陈昱申,天健会计师事务所(特殊普通合伙),朱国刚&sbquo;徐文生,否,计算机、通信和其他电子设备制造业,2018/1/11,80746560,AN201907301341579182,nthxdz,https://notice.eastmoney.com/pdffile/web/H2_AN201907301341579182_1.pdf
宁夏宝丰能源集团,已受理,主板企业,宁夏,中信证券股份有限公司,黄超&sbquo;曾春,北京市嘉源律师事务所,易建胜&sbquo;黄娜,安永华明会计师事务所(特殊普通合伙),安秀艳&sbquo;董楠,否,化学原料和化学制品制造业,2018/1/11,80083603,AN201904281323783243,nxbfnyjt,https://notice.eastmoney.com/pdffile/web/H2_AN201904281323783243_1.pdf
南岳电控(衡阳)工业技术,已反馈,主板企业,湖南,国泰君安证券股份有限公司,孙兴涛&sbquo;吴同欣,湖南启元律师事务所,谢勇军&sbquo;廖青云&sbquo;赵超,安永华明会计师事务所(特殊普通合伙),钱晓云&sbquo;祁丽娜,是,通用设备制造业,2018/1/11,80608169,AN201701060246676785,nydkhygyjs,https://notice.eastmoney.com/pdffile/web/H2_AN201701060246676785_1.pdf
鹏鼎控股(深圳),已反馈,中小板,深圳,华泰联合证券有限责任公司,王平&sbquo;宁小波,上海市方达律师事务所,蒋雪雁&sbquo;李田,普华永道中天会计师事务所(特殊普通合伙),刘伟&sbquo;王韧之,是,计算机、通信和其他电子设备制造业,2018/1/11,80303276,AN201809031187562840,pdkgsc,https://notice.eastmoney.com/pdffile/web/H2_AN201809031187562840_1.pdf
普陀山旅游发展,已反馈,主板企业,浙江,中国中投证券有限责任公司,魏德俊&sbquo;秦国亮,国浩律师(杭州)事务所,沈田丰&sbquo;侯美文&sbquo;李燕,天健会计师事务所(特殊普通合伙),葛徐&sbquo;王明伟,是,公共设施管理业,2018/1/11,80307052,AN201804021115436735,ptslyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201804021115436735_1.pdf
确成硅化学,已反馈,主板企业,江苏,中信建投证券股份有限公司,冷鲲&sbquo;孔林杰,江苏世纪同仁律师事务所,王长平&sbquo;华诗影,立信会计师事务所(特殊普通合伙),张松柏&sbquo;王法亮,是,化学原料和化学制品制造业,2018/1/11,80439109,AN202011241432226012,qcghx,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432226012_1.pdf
青岛港国际,已反馈,主板企业,青岛,中信证券股份有限公司,叶建中&sbquo;董文,北京市嘉源律师事务所,史震健&sbquo;李丽&sbquo;刘静,普华永道中天会计师事务所(特殊普通合伙),李雪梅&sbquo;胡显霞,是,水上运输业,2018/1/11,80179558,AN201901071282968390,qdggj,https://notice.eastmoney.com/pdffile/web/H2_AN201901071282968390_1.pdf
青岛海容商用冷链,预先披露更新,主板企业,青岛,国金证券股份有限公司,刘昊拓&sbquo;廖卫平,北京市君泽君律师事务所,赵世焰&sbquo;申文浩,信永中和会计师事务所(特殊普通合伙),毕强&sbquo;唐守东,是,通用设备制造业,2018/1/11,80373558,AN201811141245673651,qdhrsyll,https://notice.eastmoney.com/pdffile/web/H2_AN201811141245673651_1.pdf
青岛农村商业银行,预先披露更新,中小板,青岛,招商证券股份有限公司,吴喻慧&sbquo;宁博,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,毕马威华振会计师事务所(特殊普通合伙),王立鹏&sbquo;黄艾舟,是,货币金融服务,2018/1/11,80289654,AN201902181297803352,qdncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201902181297803352_1.pdf
青岛日辰食品,已反馈,主板企业,青岛,广发证券股份有限公司,阎鹏&sbquo;陈凤华,北京德和衡律师事务所,郭芳晋&sbquo;郭恩颖&sbquo;张淼晶,中兴华会计师事务所(特殊普通合伙),吕建幕&sbquo;刁乃双,是,食品制造业,2018/1/11,80650856,AN201908141343416652,qdrcsp,https://notice.eastmoney.com/pdffile/web/H2_AN201908141343416652_1.pdf
乔丹体育,已通过发审会,主板企业,福建,中银国际证券有限责任公司,和岩彬&sbquo;李广超,福建至理律师事务所,蔡钟山&sbquo;蒋浩,安永华明会计师事务所(特殊普通合伙),费凡&sbquo;刘雪瑾,是,制造业,2018/1/11,80191156,,qdty,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
青岛蔚蓝生物,已反馈,主板企业,青岛,广发证券股份有限公司,王慧能&sbquo;陈凤华,北京市海润律师事务所,李伟&sbquo;穆曼怡,瑞华会计师事务所(特殊普通合伙),王传顺&sbquo;胡乃忠,是,食品制造业,2018/1/11,80653643,AN201901011281177919,qdwlsw,https://notice.eastmoney.com/pdffile/web/H2_AN201901011281177919_1.pdf
青岛银行,预先披露更新,中小板,青岛,中信证券股份有限公司,吴凌&sbquo;宋建洪,北京市金杜律师事务所,苏峥&sbquo;李元媛,毕马威华振会计师事务所(特殊普通合伙),王立鹏&sbquo;唐莹慧,是,货币金融服务,2018/1/11,80046098,AN201812121267523739,qdyx,https://notice.eastmoney.com/pdffile/web/H2_AN201812121267523739_1.pdf
气派科技,已反馈,中小板,深圳,国信证券股份有限公司,程久君&sbquo;杜跃春,北京市天元律师事务所,支毅&sbquo;敖华芳,天职国际会计师事务所(特殊普通合伙),屈先富&sbquo;韩雁光&sbquo;刘光荣,是,计算机、通信和其他电子设备制造业,2018/1/11,80372062,AN202010291424618776,qpkj,https://notice.eastmoney.com/pdffile/web/H2_AN202010291424618776_1.pdf
瑞达期货,预先披露更新,中小板,厦门,中信证券股份有限公司,姜颖&sbquo;殷雄,北京市中伦律师事务所,郭克军&sbquo;姚启明&sbquo;秦大海,致同会计师事务所(特殊普通合伙),陈纹&sbquo;江福源,是,金融业,2018/1/11,80103804,AN201908251345055364,rdqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908251345055364_1.pdf
润建通信,已通过发审会,中小板,广西,中信建投证券股份有限公司,张世举&sbquo;韩新科,北京国枫律师事务所,秦桥&sbquo;郭昕,大华会计师事务所(特殊普通合伙),康文军&sbquo;杨利琳,是,软件和信息技术服务业,2018/1/11,80448263,AN201802111090510262,rjtx*,https://notice.eastmoney.com/pdffile/web/H2_AN201802111090510262_1.pdf
四川福蓉科技,已受理,主板企业,四川,光大证券股份有限公司,伍仁瓞&sbquo;成鑫,福建至理律师事务所,蒋浩&sbquo;魏吓虹&sbquo;蒋慧,福建华兴会计师事务所(特殊普通合伙),陈蓁&sbquo;陈雅芳,否,计算机、通信和其他电子设备制造业,2018/1/11,80746570,AN201905091328355427,scfrkj*,https://notice.eastmoney.com/pdffile/web/H2_AN201905091328355427_1.pdf
神驰机电,已反馈,主板企业,重庆,华西证券股份有限公司,陈军&sbquo;邹明春,国浩律师(重庆)事务所,周媛&sbquo;黄冬梅&sbquo;雷美玲,四川华信(集团)会计师事务所(特殊普通合伙),袁广明&sbquo;周平,是,通用设备制造业,2018/1/11,80608166,AN201912171371880207,scjd*,https://notice.eastmoney.com/pdffile/web/H2_AN201912171371880207_1.pdf
四川菊乐食品,已受理,中小板,四川,华安证券股份有限公司,赵波&sbquo;王钦刚,北京市金杜律师事务所,张如积&sbquo;卢勇,信永中和会计师事务所(特殊普通合伙),罗东先&sbquo;李丽,否,酒、饮料和精制茶制造业,2018/1/11,80283659,AN202006111384233285,scjlsp*,https://notice.eastmoney.com/pdffile/web/H2_AN202006111384233285_1.pdf
四川金时科技,已受理,中小板,四川,中信证券股份有限公司,梁勇&sbquo;牛振松,北京市中伦律师事务所,任理峰&sbquo;黄平&sbquo;段博文,江苏公证天业会计师事务所(特殊普通合伙),刘勇&sbquo;陆新涛,否,印刷和记录媒介复制业,2018/1/11,80732971,AN201903041302577870,scjskj*,https://notice.eastmoney.com/pdffile/web/H2_AN201903041302577870_1.pdf
深圳科瑞技术,已受理,中小板,深圳,国海证券股份有限公司,许超&sbquo;关建宇,国浩律师(深圳)事务所,余平&sbquo;幸黄华,瑞华会计师事务所(特殊普通合伙),殷建民&sbquo;崔永强,否,专用设备制造业,2018/1/11,80746566,AN201907151338711725,sckrjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907151338711725_1.pdf
深圳迈瑞生物医疗电子,已反馈,中小板,深圳,中银国际证券有限责任公司,王冰&sbquo;肖琳,方达律师事务所,楼伟亮&sbquo;马强,普华永道中天会计师事务所(特殊普通合伙),孔昱&sbquo;黄志敏,是,专用设备制造业,2018/1/11,80092993,AN201809251201838553,scmrswyldz,https://notice.eastmoney.com/pdffile/web/H2_AN201809251201838553_1.pdf
深圳玛丝菲尔时装,预先披露更新,中小板,深圳,西南证券股份有限公司,杨锦雄&sbquo;许冰,国浩律师(深圳)事务所,武小兵&sbquo;李晓丽,瑞华会计师事务所(特殊普通合伙),杨如生&sbquo;李则华,是,纺织服装、服饰业,2018/1/11,80348391,AN201702220357720079,scmsfesz,https://notice.eastmoney.com/pdffile/web/H2_AN201702220357720079_1.pdf
深圳市北鼎晶辉科技,已受理,中小板,深圳,中山证券有限责任公司,陈贤德&sbquo;万云峰,北京市天元律师事务所,谭清&sbquo;雷俊&sbquo;赵莹,信永中和会计师事务所(特殊普通合伙),王建新&sbquo;杨帆,否,电气机械和器材制造业,2018/1/11,80365389,AN202006091383349773,scsbdjhkj,https://notice.eastmoney.com/pdffile/web/H2_AN202006091383349773_1.pdf
深圳市鼎泰智能装备,已受理,中小板,深圳,英大证券有限责任公司,秦伟&sbquo;陈煜明,北京大成律师事务所,余洁&sbquo;年夫兵,大华会计师事务所(特殊普通合伙),张晓义&sbquo;魏均玲,否,通用设备制造业,2018/1/11,80732967,AN201712151067027957,scsdtznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201712151067027957_1.pdf
深圳时代装饰,预先披露更新,中小板,深圳,开源证券股份有限公司,胡晓宇&sbquo;姚小平,广东信达律师事务所,麻云燕&sbquo;饶春博,立信会计师事务所(特殊普通合伙),宣宜辰&sbquo;付忠伟,是,建筑装饰和其他建筑业,2018/1/11,80396620,AN202012311445785196,scsdzs,https://notice.eastmoney.com/pdffile/web/H2_AN202012311445785196_1.pdf
深圳市泛海三江电子,已反馈,中小板,深圳,中信建投证券股份有限公司,庄云志&sbquo;张林,北京市金杜律师事务所,黄小雨&sbquo;陈复安,立信会计师事务所(特殊普通合伙),谢晖&sbquo;李斌华,是,计算机、通信和其他电子设备制造业,2018/1/11,80011440,AN201912271372788858,scsfhsjdz,https://notice.eastmoney.com/pdffile/web/H2_AN201912271372788858_1.pdf
深圳市华阳国际工程设计,已受理,中小板,深圳,中信证券股份有限公司,殷雄&sbquo;张新,北京大成律师事务所,高雯&sbquo;谷志威,致同会计师事务所(特殊普通合伙),刘维&sbquo;廖金辉,是,专业技术服务业,2018/1/11,80470162,AN201902121294689159,scshygjgcsj,https://notice.eastmoney.com/pdffile/web/H2_AN201902121294689159_1.pdf
深圳市杰美特科技,已受理,中小板,深圳,东兴证券股份有限公司,彭丹&sbquo;贾卫强,北京国枫律师事务所,殷长龙&sbquo;李霞,大信会计师事务所(特殊普通合伙),陈鹏&sbquo;姚翠玲,否,计算机、通信和其他电子设备制造业,2018/1/11,80436731,AN202008131398337171,scsjmtkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008131398337171_1.pdf
深圳市美之高科技,预先披露更新,中小板,深圳,华创证券有限责任公司,刘佳杰&sbquo;王立柱,广东信达律师事务所,肖剑&sbquo;侯秀如&sbquo;余松竹,立信会计师事务所(特殊普通合伙),章顺文&sbquo;李敏,是,家具制造业,2018/1/11,80457087,AN201801050012974854,scsmzgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974854_1.pdf
深圳市翔丰华科技,已反馈,中小板,深圳,申万宏源证券承销保荐有限责任公司,秦明正&sbquo;黄晓彦,北京市中伦律师事务所,饶晓敏&sbquo;周俊&sbquo;崔宏川,众华会计师事务所(特殊普通合伙),王培&sbquo;文爱凤,是,非金属矿物制品业,2018/1/11,80623446,AN202009131411593155,scsxfhkj,https://notice.eastmoney.com/pdffile/web/H2_AN202009131411593155_1.pdf
深圳通业科技,已反馈,主板企业,深圳,招商证券股份有限公司,徐国振&sbquo;黄华,广东信达律师事务所,任宝明&sbquo;陈锦屏,上会会计师事务所(特殊普通合伙),张力&sbquo;张霞,是,铁路、船舶、航空航天和其他运输设备制造业,2018/1/11,80462132,AN201911081370583663,sctykj,https://notice.eastmoney.com/pdffile/web/H2_AN201911081370583663_1.pdf
首创置业,已反馈,主板企业,北京,中信建投证券股份有限公司&sbquo;第一创业摩根大通证券有限责任公司,侯世飞戴菲&sbquo;隋玉瑶刘晓俊,北京市君泽君律师事务所,王燕萍&sbquo;赵磊,普华永道中天会计师事务所(特殊普通合伙),陈静&sbquo;刘佳,是,房地产业,2018/1/11,80032009,AN201611180110198646,sczy,https://notice.eastmoney.com/pdffile/web/H2_AN201611180110198646_1.pdf
山东新巨丰科技包装,已反馈,主板企业,山东,中信证券股份有限公司,赵亮&sbquo;孙鹏飞,北京市金杜律师事务所,周宁&sbquo;柳思佳&sbquo;范玲莉,普华永道中天会计师事务所(特殊普通合伙),贾娜&sbquo;谭磊,是,造纸及纸制品业,2018/1/11,80533181,AN201804131123062982,sdxjfkjbz,https://notice.eastmoney.com/pdffile/web/H2_AN201804131123062982_1.pdf
上海阿波罗机械,已反馈,主板企业,上海,东北证券股份有限公司,葛建伟&sbquo;王振刚,北京国枫律师事务所,马哲&sbquo;臧欣,信永中和会计师事务所(特殊普通合伙),李耀忠&sbquo;赵小刚,是,专用设备制造业,2018/1/11,80204983,AN201708020765176420,shabljx,https://notice.eastmoney.com/pdffile/web/H2_AN201708020765176420_1.pdf
上海艾录包装,已反馈,主板企业,上海,国金证券股份有限公司,俞乐&sbquo;高俊,国浩律师(上海)事务所,徐晨&sbquo;朱玉婷,立信会计师事务所(特殊普通合伙),朱颖&sbquo;董舒,是,造纸和纸制品业,2018/1/11,80373680,AN201706090636661217,shalbz,https://notice.eastmoney.com/pdffile/web/H2_AN201706090636661217_1.pdf
上海阿莱德实业,已受理,主板企业,上海,兴业证券股份有限公司,陈全&sbquo;谢雯,国浩律师(上海)事务所,姚毅&sbquo;鄯颖&sbquo;徐涛,瑞华会计师事务所(特殊普通合伙),宋长发&sbquo;金旭芳,否,计算机、通信和其他电子设备制造业(C39),2018/1/11,80729531,AN201712011061009045,shaldsy,https://notice.eastmoney.com/pdffile/web/H2_AN201712011061009045_1.pdf
上海爱婴室商务服务,已反馈,主板企业,上海,安信证券股份有限公司,陈李彬&sbquo;郭明新,北京市时代九和律师事务所,陆群威&sbquo;李志强,安永华明会计师事务所(特殊普通合伙),汤哲辉&sbquo;刘颖,是,零售业,2018/1/11,80280098,AN201803191106486042,shaysswfw,https://notice.eastmoney.com/pdffile/web/H2_AN201803191106486042_1.pdf
上海巴兰仕汽车检测设备,已反馈,主板企业,上海,中德证券有限责任公司,郝国栋&sbquo;刘晓宁,北京金诚同达律师事务所,李红&sbquo;张艳伟,立信会计师事务所(特殊普通合伙),朱海平&sbquo;王群艳,是,专用设备制造业,2018/1/11,80369138,AN201710130950320031,shblsqcjcsb,https://notice.eastmoney.com/pdffile/web/H2_AN201710130950320031_1.pdf
上海汇得科技,已反馈,主板企业,上海,东方花旗证券有限公司,于力&sbquo;张勇,上海市锦天城律师事务所,沈国权&sbquo;郁振华&sbquo;赵东,立信会计师事务所(特殊普通合伙),陈黎&sbquo;朱杰,是,化学原料和化学制品制造业,2018/1/11,80662790,AN201807241169781374,shhdkj,https://notice.eastmoney.com/pdffile/web/H2_AN201807241169781374_1.pdf
上海鸿辉光通科技,已受理,主板企业,上海,九州证券股份有限公司,牟军&sbquo;王裕明,北京大成律师事务所,刘俊哲&sbquo;王仲婷,立信会计师事务所(特殊普通合伙),潘永祥&sbquo;夏利忠,是,计算机、通信和其他电子设备制造业,2018/1/11,80205858,AN201711171046846719,shhhgtkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711171046846719_1.pdf
上海华培动力科技,已受理,主板企业,上海,国金证券股份有限公司,李爽&sbquo;王可,通力律师事务所,王利民&sbquo;陈军,立信会计师事务所(特殊普通合伙),李萍&sbquo;张进东,是,汽车制造业,2018/1/11,80662791,AN201812041259128833,shhpdlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812041259128833_1.pdf
上海海融食品科技,已反馈,主板企业,上海,东方花旗证券有限公司,于力&sbquo;张勇,北京大成律师事务所,王汉齐&sbquo;石锦娟&sbquo;宋琳琳,众华会计师事务所(特殊普通合伙),陆士敏&sbquo;李明,是,食品制造业,2018/1/11,80650872,AN202011161429943711,shhrspkj,https://notice.eastmoney.com/pdffile/web/H2_AN202011161429943711_1.pdf
上海晶丰明源半导体,已反馈,主板企业,上海,广发证券股份有限公司,孟晓翔&sbquo;林文坛,国浩律师(杭州)事务所,王侃&sbquo;孙敏虎,立信会计师事务所(特殊普通合伙),唐国骏&sbquo;谢嘉,是,软件和信息技术服务业,2018/1/11,80701789,AN201910071368137471,shjfmybdt,https://notice.eastmoney.com/pdffile/web/H2_AN201910071368137471_1.pdf
上海丽人丽妆化妆品,预先披露更新,主板企业,上海,中信证券股份有限公司,孙洋&sbquo;王建文,上海市方达律师事务所,楼伟亮&sbquo;刘一苇&sbquo;邱晨盛&sbquo;刘植,普华永道中天会计师事务所(特殊普通合伙),高建斌&sbquo;王瑾,是,零售业,2018/1/11,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海漫道金融信息服务,已反馈,主板企业,上海,平安证券股份有限公司,邹文琦&sbquo;盛金龙,北京大成律师事务所,刘俊哲&sbquo;蔡克亮,中兴财光华会计师事务所(特殊普通合伙),孙国伟&sbquo;许洪磊,是,互联网和相关服务,2018/1/11,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,预先披露更新,主板企业,上海,华林证券股份有限公司,张敏涛&sbquo;崔永新,国浩律师(上海)事务所,刘维&sbquo;林琳,德勤华永会计师事务所(特殊普通合伙),胡旻&sbquo;陈晨,是,互联网和相关服务,2018/1/11,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海能辉科技,已受理,主板企业,上海,德邦证券股份有限公司,赵晶&sbquo;赵沂蒙,北京金诚同达(上海)律师事务所,刘胤宏&sbquo;戴雪光&sbquo;翟夏炎,中汇会计师事务所(特殊普通合伙),谢贤庆&sbquo;翟晓宁,否,科学研究和技术服务业,2018/1/11,80746559,AN201712290012970493,shnhkj,https://notice.eastmoney.com/pdffile/web/H2_AN201712290012970493_1.pdf
上海秦森园林,已反馈,主板企业,上海,光大证券股份有限公司,谭轶铭&sbquo;曹路,北京大成律师事务所,龚丽艳&sbquo;宋琳琳&sbquo;杨明星,天健会计师事务所(特殊普通合伙),卢娅萍&sbquo;唐彬彬,是,土木工程建筑业,2018/1/11,80398707,AN201801171078684188,shqsyl,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684188_1.pdf
上海威派格智慧水务,已受理,主板企业,上海,中信建投证券股份有限公司,张星明&sbquo;李波,北京国枫律师事务所,臧欣&sbquo;薛玉婷,瑞华会计师事务所(特殊普通合伙),王需如&sbquo;田晓,否,专用设备制造,2018/1/11,80479786,AN201902101294058661,shwpgzhsw,https://notice.eastmoney.com/pdffile/web/H2_AN201902101294058661_1.pdf
上海行动教育科技,已反馈,主板企业,上海,安信证券股份有限公司,任国栋&sbquo;王凯,江苏世纪同仁律师事务所,杨亮&sbquo;胡罗曼,天健会计师事务所(特殊普通合伙),曹小勤&sbquo;林晶,是,教育,2018/1/11,80390790,AN202004211378354320,shxdjykj,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378354320_1.pdf
上海新农饲料,预先披露更新,主板企业,上海,华西证券股份有限公司,刘静芳&sbquo;李健,上海市瑛明律师事务所,陈志军&sbquo;王高平&sbquo;司政,立信会计师事务所(特殊普通合伙),刘云&sbquo;郑凌云,是,农副食品加工业,2018/1/11,80397628,AN202007031389246602,shxnsl,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246602_1.pdf
上海永冠众诚新材料科技(集团),已反馈,主板企业,上海,东兴证券股份有限公司,葛馨&sbquo;廖晴飞,上海市广发律师事务所,许平文&sbquo;施敏&sbquo;李伟一,中汇会计师事务所(特殊普通合伙),黄继佳&sbquo;于薇薇,是,化学原料和化学制品制造业,2018/1/11,80373845,AN201902191298165610,shygzcxclkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN201902191298165610_1.pdf
上海雅运纺织化工,已反馈,主板企业,上海,广发证券股份有限公司,王鑫&sbquo;张鹏,上海市广发律师事务所,许平文&sbquo;陈洁&sbquo;陈晓敏,立信会计师事务所(特殊普通合伙),杨志平&sbquo;瞿玉敏,是,化学原料和化学制造品制造业,2018/1/11,80662786,AN201808281184138671,shyyfzhg,https://notice.eastmoney.com/pdffile/web/H2_AN201808281184138671_1.pdf
上海移远通信技术,已受理,主板企业,上海,招商证券股份有限公司,肖雁&sbquo;张健,上海市锦天城律师事务所,李云龙&sbquo;李和金,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈科举&sbquo;唐伟,否,计算机、通信和其他电子设备制造业,2018/1/11,80436320,AN201907031337108217,shyytxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907031337108217_1.pdf
