机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
兰州银行,预先披露更新,中小板,,中信建投证券股份有限公司,,北京大成律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/5/14,80056162,AN201804041117761561,lzyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761561_1.pdf
毛戈平化妆品,预先披露更新,主板企业,,长江证券承销保荐有限公司,,北京国枫律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80605377,AN201709110876295278,mgphzp,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876295278_1.pdf
明新旭腾新材料,预先披露更新,主板企业,,第一创业证券承销保荐有限责任公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994707,AN202011101427834819,mxxtxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427834819_1.pdf
宁波长鸿高分子科技,预先披露更新,主板企业,,华西证券股份有限公司,,北京市高朋律师事务所,,立信中联会计师事务所(特殊普通合伙),,是,,2020/5/14,80994951,AN202008111397775744,nbchgfzkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775744_1.pdf
宁波德业科技,预先披露更新,主板企业,,光大证券股份有限公司,,北京市中伦文德律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80406565,AN202004171378193490,nbdykj,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193490_1.pdf
宁波世茂能源,已反馈,主板企业,,东方证券承销保荐有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80995300,AN202008141398546840,nbsmny,https://notice.eastmoney.com/pdffile/web/H2_AN202008141398546840_1.pdf
宁波市天普橡胶科技,预先披露更新,主板企业,,财通证券股份有限公司,,国浩律师(杭州)事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80995301,AN202008121397918484,nbstpxjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008121397918484_1.pdf
南方电网综合能源,已反馈,中小板,,中信建投证券股份有限公司,,北京市浩天信和律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/5/14,80312513,AN202101061448186939,nfdwzhny,https://notice.eastmoney.com/pdffile/web/H2_AN202101061448186939_1.pdf
南侨食品集团(上海),预先披露更新,主板企业,,申万宏源证券承销保荐有限责任公司,,北京市金杜律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2020/5/14,80922524,AN201812281280410264,nqspjtsh,https://notice.eastmoney.com/pdffile/web/H2_AN201812281280410264_1.pdf
确成硅化学,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80439109,AN202011241432226012,qcghx,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432226012_1.pdf
青岛森麒麟轮胎,预先披露更新,中小板,,海通证券股份有限公司,,北京德恒律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/5/14,80909928,AN202008301404363838,qdsqllt,https://notice.eastmoney.com/pdffile/web/H2_AN202008301404363838_1.pdf
乔丹体育,已通过发审会,主板企业,,中银国际证券有限责任公司,,福建至理律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80191156,,qdty,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
青岛征和工业,预先披露更新,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80507564,AN202012281444574401,qdzhgy,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444574401_1.pdf
齐鲁银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80058610,AN201912121371805743,qlyx,https://notice.eastmoney.com/pdffile/web/H2_AN201912121371805743_1.pdf
全美在线(北京)教育科技,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京金诚同达律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2020/5/14,80455952,AN201911011370194312,qmzxbjjykj,https://notice.eastmoney.com/pdffile/web/H2_AN201911011370194312_1.pdf
衢州五洲特种纸业,预先披露更新,主板企业,,华创证券有限责任公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994709,AN202010271423807434,qzwztzzy,https://notice.eastmoney.com/pdffile/web/H2_AN202010271423807434_1.pdf
瑞鹄汽车模具,已通过发审会,中小板,,安信证券股份有限公司,,北京市竞天公诚律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80479776,AN202008241400851791,rgqcmj,https://notice.eastmoney.com/pdffile/web/H2_AN202008241400851791_1.pdf
四川菊乐食品,已反馈,中小板,,华安证券股份有限公司,,北京市金杜律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/5/14,80283659,AN202006111384233285,scjlsp*,https://notice.eastmoney.com/pdffile/web/H2_AN202006111384233285_1.pdf
深圳市宝明科技,已通过发审会,中小板,,中银国际证券股份有限公司,,北京市金杜律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80203675,AN202007211393216888,scsbmkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007211393216888_1.pdf
深圳市振邦智能科技,已反馈,中小板,,招商证券股份有限公司,,北京市中伦律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,81016892,AN202012131439721703,scszbznkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012131439721703_1.pdf
深圳市兆威机电,预先披露更新,中小板,,招商证券股份有限公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80995013,AN202011221431871615,scszwjd,https://notice.eastmoney.com/pdffile/web/H2_AN202011221431871615_1.pdf
深圳威迈斯新能源,预先披露更新,中小板,,国信证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80995020,AN202001141374171198,scwmsxny,https://notice.eastmoney.com/pdffile/web/H2_AN202001141374171198_1.pdf
山东百龙创园生物科技,已反馈,主板企业,,中德证券有限责任公司,,北京海润天睿律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/5/14,80558344,AN202010201422558558,sdblcyswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422558558_1.pdf
山东玻纤集团,预先披露更新,主板企业,,民生证券股份有限公司,,国浩律师(上海)事务所,,山东和信会计师事务所(特殊普通合伙),,是,,2020/5/14,80511082,AN202008201399749037,sdbxjt,https://notice.eastmoney.com/pdffile/web/H2_AN202008201399749037_1.pdf
山东兆物网络技术,预先披露更新,主板企业,,东吴证券股份有限公司,,北京市天元律师事务所,,上会会计师事务所(特殊普通合伙),,是,,2020/5/14,80975293,AN201906051333810360,sdzwwljs,https://notice.eastmoney.com/pdffile/web/H2_AN201906051333810360_1.pdf
上海华峰铝业,预先披露更新,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙) ,,是,,2020/5/14,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海健麾信息技术,预先披露更新,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海罗曼照明科技,预先披露更新,主板企业,,海通证券股份有限公司,,上海东方华银律师事务所,,上会会计师事务所(特殊普通合伙),,是,,2020/5/14,80366472,AN201905281332593610,shlmzmkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905281332593610_1.pdf
上海丽人丽妆化妆品,预先披露更新,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2020/5/14,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海漫道金融信息服务,预先披露更新,主板企业,,平安证券股份有限公司,,北京大成律师事务所,,中兴财光华会计师事务所(特殊普通合伙),,是,,2020/5/14,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,预先披露更新,主板企业,,华林证券股份有限公司,,国浩律师(上海)事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/5/14,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海农村商业银行,已反馈,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/5/14,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海起帆电缆,已通过发审会,主板企业,,海通证券股份有限公司,,上海嘉坦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80403617,AN202007201392779703,shqfdl,https://notice.eastmoney.com/pdffile/web/H2_AN202007201392779703_1.pdf
上海盛剑环境系统科技,已反馈,主板企业,,海通证券股份有限公司,,上海市锦天城律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/5/14,80994779,AN202008311404783009,shsjhjxtkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008311404783009_1.pdf
上海太和水环境科技发展,预先披露更新,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/5/14,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
舒华体育,预先披露更新,主板企业,,中信证券股份有限公司,,北京市竞天公诚律师事务所    ,,天健会计律师事务所(特殊普通合伙)     ,,是,,2020/5/14,80496722,AN202012011434755486,shty,https://notice.eastmoney.com/pdffile/web/H2_AN202012011434755486_1.pdf
上海行动教育科技,预先披露更新,主板企业,,安信证券股份有限公司,,江苏世纪同仁律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80390790,AN202004211378354320,shxdjykj,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378354320_1.pdf
上海新炬网络信息技术,预先披露更新,主板企业,,中国国际金融股份有限公司,,国浩律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80994782,AN202101071448188417,shxjwlxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202101071448188417_1.pdf
上海永茂泰汽车科技,预先披露更新,主板企业,,华泰联合证券有限责任公司,,上海市通力律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80279275,AN202005011379175091,shymtqckj,https://notice.eastmoney.com/pdffile/web/H2_AN202005011379175091_1.pdf
上海沿浦金属制品,预先披露更新,主板企业,,中银国际证券股份有限公司,,上海市广发律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80968790,AN202008111397775738,shypjszp,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775738_1.pdf
上海中谷物流,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/5/14,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
思进智能成形装备,预先披露更新,中小板,,国元证券股份有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80439292,AN202011301434747301,sjzncxzb,https://notice.eastmoney.com/pdffile/web/H2_AN202011301434747301_1.pdf
森林包装集团,预先披露更新,主板企业,,光大证券股份有限公司,,北京国枫律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/5/14,80995309,AN202012081437736656,slbzjt,https://notice.eastmoney.com/pdffile/web/H2_AN202012081437736656_1.pdf
神通科技集团,预先披露更新,主板企业,,广发证券股份有限公司,,国浩律师(杭州)事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80995079,AN202101061447674294,stkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202101061447674294_1.pdf
陕西北元化工集团,预先披露更新,主板企业,,华泰联合证券有限责任公司,,北京市嘉源律师事务所,,希格玛会计师事务所(特殊普通合伙),,是,,2020/5/14,80139860,AN202009291418012553,sxbyhgjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202009291418012553_1.pdf
山西壶化集团,预先披露更新,中小板,,广发证券股份有限公司,,北京国枫律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/5/14,80426001,AN202009061408472149,sxhhjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009061408472149_1.pdf
山西华翔集团,预先披露更新,主板企业,,国泰君安证券股份有限公司,,北京市康达律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80369437,AN202009011405041223,sxhxjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009011405041223_1.pdf
陕西美能清洁能源集团,已反馈,中小板,,西部证券股份有限公司,,北京市中伦律师事务所,,希格玛会计师事务所(特殊普通合伙),,是,,2020/5/14,80496071,AN201911221371034596,sxmnqjnyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201911221371034596_1.pdf
陕西中天火箭技术,预先披露更新,中小板,,光大证券股份有限公司,,北京观韬中茂律师事务所,,中审众环会计师事务所(特殊普通合伙),,是,,2020/5/14,80635679,AN202009131411631583,sxzthjjs*,https://notice.eastmoney.com/pdffile/web/H2_AN202009131411631583_1.pdf
税友软件集团,预先披露更新,主板企业,,国金证券股份有限公司,,浙江京衡律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,81000275,AN202005111379566166,syrjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202005111379566166_1.pdf
苏州华亚智能科技,预先披露更新,中小板,,东吴证券股份有限公司,,上海市锦天城律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2020/5/14,80922525,AN201812181271990498,szhyznkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812181271990498_1.pdf
苏州林华医疗器械,已反馈,主板企业,,国泰君安证券股份有限公司,,上海市锦天城律师事务所,,天职国际会计师事务所(特殊普通合伙),,是,,2020/5/14,80462062,AN202006191386064197,szlhylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202006191386064197_1.pdf
苏州市味知香食品,已反馈,主板企业,,国泰君安证券股份有限公司,,北京国枫律师事务所,,公证天业会计师事务所(特殊普通合伙),,是,,2020/5/14,81025421,AN202008141398546629,szswzxsp,https://notice.eastmoney.com/pdffile/web/H2_AN202008141398546629_1.pdf
天津同仁堂集团,已受理,主板企业,,民生证券股份有限公司,,天津嘉德恒时律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/5/14,80177263,AN201804201127189174,tjtrtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201804201127189174_1.pdf
天津友发钢管集团,预先披露更新,主板企业,,东兴证券股份有限公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,81018317,AN202011231431875599,tjyfggjt,https://notice.eastmoney.com/pdffile/web/H2_AN202011231431875599_1.pdf
同庆楼餐饮,已通过发审会,主板企业,,国元证券股份有限公司,,上海市锦天城律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
同兴环保科技,预先披露更新,中小板,,首创证券有限责任公司,,安徽天禾律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994785,AN202012061437341576,txhbkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012061437341576_1.pdf
万代服装,预先披露更新,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
芜湖富春染织,已受理,主板企业,,国元证券股份有限公司,,上海天衍禾律师事务所_,,容诚会计师事务所(特殊普通合伙),,否,,2020/5/14,80553340,AN202011241432497037,whfcrz,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432497037_1.pdf
王力安防科技,预先披露更新,主板企业,,海通证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994722,AN202102041458462431,wlafkj,https://notice.eastmoney.com/pdffile/web/H2_AN202102041458462431_1.pdf
万联证券,已反馈,主板企业,,瑞银证券有限责任公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/5/14,80000187,AN201907051337802899,wlzq,https://notice.eastmoney.com/pdffile/web/H2_AN201907051337802899_1.pdf
伟时电子,预先披露更新,主板企业,,民生证券股份有限公司,,北京国枫律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/5/14,81011559,AN202009151412523869,wsdz,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523869_1.pdf
无锡化工装备,已反馈,中小板,,兴业证券股份有限公司,,上海市锦天城律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2020/5/14,80463404,AN201906141335094152,wxhgzb,https://notice.eastmoney.com/pdffile/web/H2_AN201906141335094152_1.pdf
无锡派克新材料科技,预先披露更新,主板企业,,东兴证券股份有限公司,,上海市锦天城律师事务所,,江苏公证天业会计师事务所(特殊普通合伙),,是,,2020/5/14,81011560,AN202008121397918492,wxpkxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008121397918492_1.pdf
无锡市振华汽车部件,已反馈,主板企业,,国泰君安证券股份有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,81019506,AN202005150055868519,wxszhqcbj,https://notice.eastmoney.com/pdffile/web/H2_AN202005150055868519_1.pdf
无锡新洁能,预先披露更新,主板企业,,广发证券股份有限公司,,江苏世纪同仁律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2020/5/14,80341818,AN202009151412523873,wxxjn,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523873_1.pdf
温州市冠盛汽车零部件集团,已通过发审会,主板企业,,国金证券股份有限公司,,北京金诚同达律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80445062,AN202007141391467054,wzsgsqclbjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202007141391467054_1.pdf
许昌开普检测研究院,预先披露更新,中小板,,湘财证券股份有限公司,,北京市金杜律师事务所  ,,大信会计师事务所(特殊普通合伙)   ,,是,,2020/5/14,80986794,AN202009091409919674,xckpjcyjy,https://notice.eastmoney.com/pdffile/web/H2_AN202009091409919674_1.pdf
西藏运高新能源,预先披露更新,主板企业,,长江证券承销保荐有限公司,,北京海润天睿律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2020/5/14,80995118,AN201910251369813711,xcygxny*,https://notice.eastmoney.com/pdffile/web/H2_AN201910251369813711_1.pdf
欣贺,预先披露更新,中小板,,中信建投证券股份有限公司,,北京市天元律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/5/14,80200782,AN202010131421172893,xh,https://notice.eastmoney.com/pdffile/web/H2_AN202010131421172893_1.pdf
新疆洪通燃气,预先披露更新,主板企业,,西部证券股份有限公司,,上海市锦天城律师事务所,,大信会计师事务所(特殊普通合伙),,是,,2020/5/14,80896004,AN202010191422181096,xjhtrq*,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181096_1.pdf
厦门建霖健康家居,已通过发审会,主板企业,,长江证券承销保荐有限公司,,北京海润天睿律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2020/5/14,80995311,AN202007171392136412,xmjljkjj,https://notice.eastmoney.com/pdffile/web/H2_AN202007171392136412_1.pdf
厦门力鼎光电,已通过发审会,主板企业,,国金证券股份有限公司,,福建至理律师事务所,,福建华兴会计师事务所(特殊普通合伙),,是,,2020/5/14,80751557,AN202007171392136408,xmldgd,https://notice.eastmoney.com/pdffile/web/H2_AN202007171392136408_1.pdf
厦门农村商业银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/5/14,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,国浩律师(上海)事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
西上海汽车服务,预先披露更新,主板企业,,海通证券股份有限公司,,金茂凯德律师事务所,,众华会计师事务所(特殊普通合伙),,是,,2020/5/14,80132965,AN202012011434755496,xshqcfw,https://notice.eastmoney.com/pdffile/web/H2_AN202012011434755496_1.pdf
新天绿色能源,已通过发审会,主板企业,,中德证券有限责任公司,,北京市嘉源律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80156352,AN202006111383992947,xtlsny,https://notice.eastmoney.com/pdffile/web/H2_AN202006111383992947_1.pdf
新亚电子,预先披露更新,主板企业,,长江证券承销保荐有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994787,AN202012221442523971,xydz,https://notice.eastmoney.com/pdffile/web/H2_AN202012221442523971_1.pdf
新亚强硅化学,预先披露更新,主板企业,,国金证券股份有限公司,,上海市方达律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/5/14,80460329,AN202008191399449401,xyqghx,https://notice.eastmoney.com/pdffile/web/H2_AN202008191399449401_1.pdf
新宇药业,已反馈,中小板,,招商证券股份有限公司,,江苏世纪同仁律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/5/14,80196120,AN202009071409012615,xyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409012615_1.pdf
优彩环保资源科技,预先披露更新,中小板,,兴业证券股份有限公司,,上海市锦天城律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2020/5/14,81004888,AN202008241401152648,ychbzykj,https://notice.eastmoney.com/pdffile/web/H2_AN202008241401152648_1.pdf
云南健之佳健康连锁店,已反馈,主板企业,,红塔证券股份有限公司,,北京市康达律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/5/14,80642026,AN202010271423807427,ynjzjjklsd*,https://notice.eastmoney.com/pdffile/web/H2_AN202010271423807427_1.pdf
云南神农农业产业集团,已受理,主板企业,,中泰证券股份有限公司,,北京市金杜律师事务所                 ,,天健会计师事务所(特殊普通合伙),,否,,2020/5/14,80150527,AN202010301425050523,ynsnnycyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202010301425050523_1.pdf
烟台北方安德利果汁,预先披露更新,主板企业,,华英证券有限责任公司,,北京大成律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2020/5/14,10002531,AN202009041407326708,ytbfadlgz,https://notice.eastmoney.com/pdffile/web/H2_AN202009041407326708_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,,招商证券股份有限公司,,北京市康达律师事务所,,北京天圆全会计师事务所(特殊普通合伙),,是,,2020/5/14,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
中国国际金融,已受理,主板企业,,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,,北京市金杜律师事务所,,_德勤华永会计师事务所(特殊普通合伙)_,,否,,2020/5/14,80016241,AN202010191422181103,zggjjr,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181103_1.pdf
中国黄金集团黄金珠宝,已反馈,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/5/14,80184473,AN202101261454245896,zghjjthjzb,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国航油集团石油,已受理,主板企业,,中信证券股份有限公司,,国浩律师(北京)事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2020/5/14,80317256,AN202011101427959128,zghyjtsy*,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427959128_1.pdf
中国三峡新能源(集团),已反馈,主板企业,,中信证券股份有限公司,,北京市中伦律师事务所,,信永中和会计师事务所(特殊普通合伙),,否,,2020/5/14,80055282,AN202010141421369294,zgsxxnyjt,https://notice.eastmoney.com/pdffile/web/H2_AN202010141421369294_1.pdf
浙江长华汽车零部件,预先披露更新,主板企业,,长城证券股份有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80995094,AN202009161413139478,zjchqclbj,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139478_1.pdf
浙江大洋生物科技集团,预先披露更新,中小板,,财通证券股份有限公司,,上海市锦天城律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/5/14,80475492,AN202010111420723497,zjdyswkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202010111420723497_1.pdf
浙江东亚药业,预先披露更新,主板企业,,东兴证券股份有限公司,,上海市通力律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/5/14,80153560,AN202011131428565774,zjdyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202011131428565774_1.pdf
浙江大自然户外用品,已反馈,主板企业,,东方证券承销保荐有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/5/14,80995114,AN202010231423317618,zjdzrhwyp,https://notice.eastmoney.com/pdffile/web/H2_AN202010231423317618_1.pdf
浙江拱东医疗器械,预先披露更新,主板企业,,中泰证券股份有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994733,AN202009021406154749,zjgdylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202009021406154749_1.pdf
浙江华达新型材料,预先披露更新,主板企业,,海通证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80607048,AN202007241393667123,zjhdxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007241393667123_1.pdf
浙江华康药业,已反馈,主板企业,,瑞信方正证券有限责任公司,,国浩律师(杭州)事务所 ,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80122306,AN202101271454626433,zjhkyy,https://notice.eastmoney.com/pdffile/web/H2_AN202101271454626433_1.pdf
浙江华生科技,预先披露更新,主板企业,,广发证券股份有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994735,AN202010201422559215,zjhskj,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422559215_1.pdf
浙江海象新材料,预先披露更新,中小板,,申万宏源证券承销保荐有限责任公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/5/14,80994734,AN202009161413538631,zjhxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413538631_1.pdf
中际联合(北京)科技,已反馈,主板企业,,中信建投证券股份有限公司,,北京国枫律师事务所,,大信会计师事务所(特殊普通合伙),,是,,2020/5/14,80381454,AN202006191386064397,zjlhbjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202006191386064397_1.pdf
浙江李子园食品,预先披露更新,主板企业,,财通证券股份有限公司,,北京市金杜律师事务所,,中汇会计师事务所 (特殊普通合伙)     ,,是,,2020/5/14,80994739,AN202101261454245890,zjlzysp,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245890_1.pdf
浙江帅丰电器,预先披露更新,主板企业,,国信证券股份有限公司,,国浩律师(杭州)事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/5/14,80994743,AN202009231416303647,zjsfdq,https://notice.eastmoney.com/pdffile/web/H2_AN202009231416303647_1.pdf
