机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
科沃斯机器人,已反馈,主板企业,江苏,中国国际金融股份有限公司,曹宇&sbquo;刘路遥,北京市君合律师事务所,石铁军&sbquo;陶旭东,信永中和会计师事务所(特殊普通合伙),梁晓燕&sbquo;薛燕,否,电气机械和器材制造业,2017/6/1,80468488,AN201805141143418397,kwsjqr,https://notice.eastmoney.com/pdffile/web/H2_AN201805141143418397_1.pdf
联德精密材料(中国),已反馈,主板企业,江苏,长江证券承销保荐有限公司,何君光&sbquo;徐中华,北京市海润律师事务所,吴团结&sbquo;李冬梅&sbquo;井泉,大华会计师事务所(特殊普通合伙),刘涛&sbquo;薛会,否,金属制品业,2017/6/1,80608168,AN201711211054846898,ldjmclzg,https://notice.eastmoney.com/pdffile/web/H2_AN201711211054846898_1.pdf
力合科技(湖南),预先披露更新,主板企业,湖南,广发证券股份有限公司,杨少华&sbquo;胡军,湖南启元律师事务所,谢勇军&sbquo;熊林&sbquo;邓争艳,大信会计师事务所(特殊普通合伙),钟永和&sbquo;孙建伟,是,环境监测专用仪器仪表制造,2017/6/1,80201132,AN201910211369384707,lhkjhn,https://notice.eastmoney.com/pdffile/web/H2_AN201910211369384707_1.pdf
绿色动力环保集团,已反馈,主板企业,深圳,中信证券股份有限公司,庞雪梅&sbquo;焦延延,北京市康达律师事务所,王盛军&sbquo;康晓阳&sbquo;张晓光&sbquo;张狄柠,毕马威华振会计师事务所(特殊普通合伙),房炅&sbquo;李莉,是,生态保护和环境治理业,2017/6/1,80373142,AN201805281149976039,lsdlhbjt,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149976039_1.pdf
洛阳兰迪玻璃机器,中止审查,主板企业,河南,中原证券股份有限公司,陈军勇&sbquo;毕召君,北京市君合律师事务所,章忠敏&sbquo;王毅,信永中和会计师事务所(特殊普通合伙),郭晋龙&sbquo;夏伟,是,专用设备制造业,2017/6/1,80422702,AN201504170009248259,lyldbljq,https://notice.eastmoney.com/pdffile/web/H2_AN201504170009248259_1.pdf
兰州银行,已反馈,中小板,甘肃,中信建投证券股份有限公司,曾琨杰&sbquo;田斌,北京大成律师事务所,张刚&sbquo;赵宏伟&sbquo;唐凌,致同会计师事务所(特殊普通合伙),李惠琦&sbquo;傅智勇,是,货币金融服务,2017/6/1,80056162,AN201804041117761561,lzyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761561_1.pdf
兰州庄园牧场,已反馈,中小板,甘肃,华龙证券股份有限公司,石培爱&sbquo;朱宗云,甘肃正天合律师事务所,党琳&sbquo;温生俊,毕马威华振会计师事务所(特殊普通合伙),张雷&sbquo;颜丽,是,食品制造业,2017/6/1,80300635,AN201710160956523549,lzzymc,https://notice.eastmoney.com/pdffile/web/H2_AN201710160956523549_1.pdf
名臣健康用品,已反馈,中小板,广东,广发证券股份有限公司,杨治安&sbquo;汪柯,北京市君泽君律师事务所,韩蔚&sbquo;胡帅&sbquo;刁雁蓉,广东正中珠江会计师事务所(特殊普通合伙),吉争雄&sbquo;杨诗学,是,化学原料和化学制品制造业,2017/6/1,80509334,AN201712051063007922,mcjkyp,https://notice.eastmoney.com/pdffile/web/H2_AN201712051063007922_1.pdf
毛戈平化妆品,已反馈,主板企业,浙江,长江证券承销保荐有限公司,张丽丽&sbquo;王初,北京国枫律师事务所,马哲&sbquo;李洁,天健会计师事务所(特殊普通合伙),盛伟民&sbquo;高丽,否,化妆品制造行业,2017/6/1,80605377,AN201709110876295278,mgphzp,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876295278_1.pdf
蒙娜丽莎集团,已反馈,中小板,广东,招商证券股份有限公司,盛培锋&sbquo;吴宏兴,北京市康达律师事务所,娄爱东&sbquo;李侠辉&sbquo;赵子妍,天健会计师事务所(特殊普通合伙),张云鹤&sbquo;李雯宇,是,非金属矿物制品业,2017/6/1,80507565,AN201712051063007925,mnlsjt,https://notice.eastmoney.com/pdffile/web/H2_AN201712051063007925_1.pdf
明珠电气,已受理,中小板,广东,东方花旗证券有限公司,高魁&sbquo;张正平,北京市中伦律师事务所,全奋&sbquo;陈竞蓬&sbquo;程俊鸽,大华会计师事务所(特殊普通合伙),刘明学&sbquo;彭丽娟,否,电气机械及器材制造业,2017/6/1,80322042,AN201802050013001170,mzdq,https://notice.eastmoney.com/pdffile/web/H2_AN201802050013001170_1.pdf
宁波合力模具科技,已反馈,主板企业,宁波,华泰联合证券有限责任公司,秦楠&sbquo;李俊旭,北京市两高律师事务所,戴智勇&sbquo;郑应伟,立信会计师事务所(特殊普通合伙),罗国芳&sbquo;孙华,是,专用设备制造业,2017/6/1,80329910,AN201711201053181477,nbhlmjkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711201053181477_1.pdf
宁波乐惠国际工程装备,已反馈,主板企业,宁波,中信建投证券股份有限公司,周蓓&sbquo;黄平,国浩律师(上海)事务所,孙立&sbquo;鄯颖,众华会计师事务所(特殊普通合伙),赵蓉&sbquo;蒋红薇,是,专用设备制造业,2017/6/1,80504196,AN201710290990138923,nblhgjgczb,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138923_1.pdf
宁波天益医疗器械,已受理,主板企业,宁波,海通证券股份有限公司,苏安弟&sbquo;张晓峰,上海市锦天城律师事务所,孙林&sbquo;宋正奇&sbquo;彭昕,立信会计师事务所(特殊普通合伙),肖菲&sbquo;徐萍,否,专用设备制造业,2017/6/1,80613226,AN202011231432108205,nbtyylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202011231432108205_1.pdf
宁波旭升汽车技术,已通过发审会,主板企业,宁波,华林证券股份有限公司,魏勇&sbquo;何保钦,国浩律师(杭州)事务所,徐旭青&sbquo;黄忠兰,中汇会计师事务所(特殊普通合伙),周海斌&sbquo;章祥,是,有色金属压延加工,2017/6/1,80492225,AN201706260671177694,nbxsqcjs,https://notice.eastmoney.com/pdffile/web/H2_AN201706260671177694_1.pdf
宁波中大力德智能传动,已反馈,中小板,宁波,安信证券股份有限公司,张翊维&sbquo;董欣欣,浙江天册律师事务所,沈海强&sbquo;竺艳,中汇会计师事务所(特殊普通合伙),周海斌&sbquo;章祥,是,通用设备制造业,2017/6/1,80509330,AN201708150802120010,nbzdldzncd,https://notice.eastmoney.com/pdffile/web/H2_AN201708150802120010_1.pdf
南都物业服务,已反馈,主板企业,浙江,长江证券承销保荐有限公司,孙玉龙&sbquo;周依黎,浙江天册律师事务所,孔瑾&sbquo;王鑫睿,天健会计师事务所(特殊普通合伙),黄元喜&sbquo;柯宗地,是,房地产业,2017/6/1,80511093,AN201801011071814528,ndwyfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801011071814528_1.pdf
南华期货,已反馈,主板企业,浙江,中信证券股份有限公司,周宇&sbquo;吴浩,北京金诚同达律师事务所,刘胤宏&sbquo;张晓明&sbquo;郑晓东,天健会计师事务所(特殊普通合伙),施其林&sbquo;章磊,是,资本市场服务,2017/6/1,80080089,AN201908201344653419,nhqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908201344653419_1.pdf
南京佳力图机房环境技术,已反馈,主板企业,江苏,海通证券股份有限公司,王鹏&sbquo;郑瑜,上海市锦天城律师事务所,徐军&sbquo;蒋明峰&sbquo;张霞&sbquo;张天龙,天健会计师事务所(特殊普通合伙),严善明&sbquo;李正卫,是,专用设备制造业,2017/6/1,80532668,AN201710180961178558,njjltjfhjjs,https://notice.eastmoney.com/pdffile/web/H2_AN201710180961178558_1.pdf
南京健友生化制药,已反馈,主板企业,江苏,国金证券股份有限公司,周海兵&sbquo;宋乐真,江苏世纪同仁律师事务所,许成宝&sbquo;徐蓓蓓,天衡会计师事务所(特殊普通合伙),常桂华&sbquo;鲍伦虎,是,医药制造业,2017/6/1,80198713,AN201707050696127734,njjyshzy,https://notice.eastmoney.com/pdffile/web/H2_AN201707050696127734_1.pdf
南京证券,已反馈,主板企业,江苏,东吴证券股份有限公司,夏建阳&sbquo;李永伟,国浩律师(上海)事务所,张隽&sbquo;雷丹丹,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;高民,否,资本市场服务,2017/6/1,80000051,AN201805091140663472,njzq,https://notice.eastmoney.com/pdffile/web/H2_AN201805091140663472_1.pdf
南通国盛智能科技集团,已受理,主板企业,江苏,海通证券股份有限公司,孙炜&sbquo;陈城,江苏世纪同仁律师事务所,阚赢&sbquo;邵斌,天衡会计师事务所(特殊普通合伙),吕丛平&sbquo;张旭,否,通用设备制造业,2017/6/1,80635530,AN202006221386627593,ntgsznkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202006221386627593_1.pdf
宁夏嘉泽新能源,已反馈,主板企业,宁夏,海通证券股份有限公司,赵鹏&sbquo;周晓雷,国浩律师(北京)事务所,沈义&sbquo;谢春梅,信永中和会计师事务所(特殊普通合伙),李耀忠&sbquo;米文莉,是,电力、热力生产和供应业,2017/6/1,80476571,AN201707060699886855,nxjzxny*,https://notice.eastmoney.com/pdffile/web/H2_AN201707060699886855_1.pdf
南岳电控(衡阳)工业技术,已受理,主板企业,湖南,国泰君安证券股份有限公司,孙兴涛&sbquo;吴同欣,湖南启元律师事务所,谢勇军&sbquo;廖青云&sbquo;赵超,安永华明会计师事务所(特殊普通合伙),钱晓云&sbquo;祁丽娜,否,通用设备制造业,2017/6/1,80608169,AN201701060246676785,nydkhygyjs,https://notice.eastmoney.com/pdffile/web/H2_AN201701060246676785_1.pdf
珀莱雅化妆品,已反馈,主板企业,浙江,国信证券股份有限公司,孔海燕&sbquo;王东晖,国浩律师(杭州)事务所,沈田丰&sbquo;李燕,天健会计师事务所(特殊普通合伙),翁伟&sbquo;尹志彬,是,化学原料和化学制品制造业,2017/6/1,80502446,AN201711010997649466,plyhzp,https://notice.eastmoney.com/pdffile/web/H2_AN201711010997649466_1.pdf
起步,已反馈,主板企业,浙江,广发证券股份有限公司,郭国&sbquo;谭旭,上海市君悦(深圳)律师事务所,汪献忠&sbquo;邓薇&sbquo;苗宝文,广东正中珠江会计师事务所(特殊普通合伙),何华峰&sbquo;安霞,是,皮革、毛皮、羽毛及其制品和制鞋业,2017/6/1,80502445,AN201708060779955117,qb,https://notice.eastmoney.com/pdffile/web/H2_AN201708060779955117_1.pdf
青岛海容商用冷链,已反馈,主板企业,青岛,国金证券股份有限公司,刘昊拓&sbquo;廖卫平,北京市君泽君律师事务所,赵世焰&sbquo;申文浩,信永中和会计师事务所(特殊普通合伙),毕强&sbquo;唐守东,是,通用设备制造业,2017/6/1,80373558,AN201811141245673651,qdhrsyll,https://notice.eastmoney.com/pdffile/web/H2_AN201811141245673651_1.pdf
青岛农村商业银行,已反馈,中小板,青岛,招商证券股份有限公司,吴喻慧&sbquo;宁博,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,毕马威华振会计师事务所(特殊普通合伙),王立鹏&sbquo;黄艾舟,否,货币金融服务,2017/6/1,80289654,AN201902181297803352,qdncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201902181297803352_1.pdf
乔丹体育,已通过发审会,主板企业,福建,中银国际证券有限责任公司,李广超&sbquo;和岩彬,福建至理律师事务所,蔡钟山&sbquo;蒋浩,安永华明会计师事务所(特殊普通合伙),费凡&sbquo;刘雪瑾,不适用,制造业,2017/6/1,80191156,,qdty,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
青岛英派斯健康科技,已反馈,中小板,青岛,中信证券股份有限公司,张逊&sbquo;徐睿,北京德和衡律师事务所,房立棠&sbquo;郭恩颖,山东和信会计师事务所(特殊普通合伙),孙涌&sbquo;杨帅,是,文教、工美、体育和娱乐用品制造业,2017/6/1,80509331,AN201709030854506191,qdypsjkkj,https://notice.eastmoney.com/pdffile/web/H2_AN201709030854506191_1.pdf
青岛银行,中止审查,中小板,青岛,中信证券股份有限公司,吴凌&sbquo;余晖,北京市金杜律师事务所,苏峥&sbquo;李元媛,毕马威华振会计师事务所(特殊普通合伙),程海良&sbquo;张君一,否,货币金融 服务,2017/6/1,80046098,AN201812121267523739,qdyx,https://notice.eastmoney.com/pdffile/web/H2_AN201812121267523739_1.pdf
秦皇岛港,已上发审会，暂缓表决,主板企业,河北,中国国际金融股份有限公司,马青海&sbquo;杜祎清,北京市金杜律师事务所,唐丽子&sbquo;王晖,安永华明会计师事务所(特殊普通合伙),孟冬&sbquo;张燕,是,水上运输业,2017/6/1,80133074,AN201707120714024370,qhdg,https://notice.eastmoney.com/pdffile/web/H2_AN201707120714024370_1.pdf
气派科技,中止审查,中小板,深圳,国信证券股份有限公司,程久君&sbquo;杜跃春,北京市竞天公诚律师事务所,支毅&sbquo;敖华芳&sbquo;王永强,天职国际会计师事务所(特殊普通合伙),屈先富&sbquo;韩雁光&sbquo;刘光荣,是,计算机、通信和其他电子设备制造业,2017/6/1,80372062,AN202010291424618776,qpkj,https://notice.eastmoney.com/pdffile/web/H2_AN202010291424618776_1.pdf
瑞达期货,预先披露更新,中小板,厦门,中信证券股份有限公司,姜颖&sbquo;盛梓飞,北京市中伦律师事务所,郭克军&sbquo;姚启明&sbquo;秦大海,致同会计师事务所(特殊普通合伙),陈纹&sbquo;江福源,是,金融业,2017/6/1,80103804,AN201908251345055364,rdqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908251345055364_1.pdf
润建通信,已反馈,中小板,广西,中信建投证券股份有限公司,张世举&sbquo;韩新科,北京国枫律师事务所,秦桥&sbquo;郭昕,大华会计师事务所(特殊普通合伙),康文军&sbquo;杨利琳,是,软件和信息技术服务业,2017/6/1,80448263,AN201802111090510262,rjtx*,https://notice.eastmoney.com/pdffile/web/H2_AN201802111090510262_1.pdf
四川安宁铁钛,已受理,主板企业,四川,信达证券股份有限公司,易桂涛&sbquo;粟建国,北京市金开律师事务所,邓瑜&sbquo;栾智超&sbquo;张文,信永中和会计师事务所(特殊普通合伙),何勇&sbquo;夏翠琼,否,黑色金属矿采选业,2017/6/1,80145881,AN202003161376525857,scantt,https://notice.eastmoney.com/pdffile/web/H2_AN202003161376525857_1.pdf
神驰机电,已反馈,主板企业,重庆,华西证券股份有限公司,陈军&sbquo;邹明春,国浩律师(重庆)事务所,周媛&sbquo;黄冬梅&sbquo;雷美玲,四川华信(集团)会计师事务所(特殊普通合伙),袁广明&sbquo;周平,否,通用设备制造业,2017/6/1,80608166,AN201912171371880207,scjd*,https://notice.eastmoney.com/pdffile/web/H2_AN201912171371880207_1.pdf
深圳迈瑞生物医疗电子,已受理,中小板,深圳,中银国际证券有限责任公司,王冰&sbquo;肖琳,方达律师事务所,楼伟亮&sbquo;马强,普华永道中天会计师事务所(特殊普通合伙),孔昱&sbquo;黄志敏,否,专用设备制造业,2017/6/1,80092993,AN201809251201838553,scmrswyldzgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201809251201838553_1.pdf
深圳玛丝菲尔时装,预先披露更新,中小板,深圳,西南证券股份有限公司,杨锦雄&sbquo;许冰,国浩律师(深圳)事务所,武小兵&sbquo;李晓丽,瑞华会计师事务所(特殊普通合伙),杨如生&sbquo;李则华,是,纺织服装、服饰业,2017/6/1,80348391,AN201702220357720079,scmsfesz,https://notice.eastmoney.com/pdffile/web/H2_AN201702220357720079_1.pdf
深圳市财富趋势科技,预先披露更新,中小板,深圳,中国银河证券股份有限公司,卢于&sbquo;王建龙,广东信达律师事务所,黄艳琴&sbquo;石之恒,众环海华会计师事务所(特殊普通合伙),杨红青&sbquo;彭燕,是,软件和信息技术服务业,2017/6/1,80198877,AN202004201378277164,scscfqskj,https://notice.eastmoney.com/pdffile/web/H2_AN202004201378277164_1.pdf
深圳市东方嘉盛供应链,已反馈,中小板,深圳,中信证券股份有限公司,孔少锋&sbquo;叶建中,北京市中伦律师事务所,李娜&sbquo;熊川,瑞华会计师事务所(特殊普通合伙),李萍&sbquo;金彬,是,商务服务业,2017/6/1,80154320,AN201707160724474785,scsdfjsgyl,https://notice.eastmoney.com/pdffile/web/H2_AN201707160724474785_1.pdf
深圳市道通科技,中止审查,中小板,深圳,中信证券股份有限公司,朱鹏&sbquo;黄新炎,北京市天元律师事务所,牟奎霖&sbquo;蔡家文,普华永道中天会计师事务所(特殊普通合伙),周伟然&sbquo;陈岸强,是,计算机、通信和其他电子设备制造业,2017/6/1,80463421,AN202002091374932299,scsdtkj,https://notice.eastmoney.com/pdffile/web/H2_AN202002091374932299_1.pdf
深圳时代装饰,中止审查,中小板,深圳,新时代证券股份有限公司,姚小平&sbquo;胡鹏飞,广东信达律师事务所,麻云燕&sbquo;饶春博,立信会计师事务所(特殊普通合伙),宣宜辰&sbquo;付忠伟,是,建筑装饰和其他建筑业,2017/6/1,80396620,AN202012311445785196,scsdzs,https://notice.eastmoney.com/pdffile/web/H2_AN202012311445785196_1.pdf
深圳市和宏实业,预先披露更新,中小板,深圳,广发证券股份有限公司,万小兵&sbquo;吴斌,北京市金杜律师事务所,潘渝嘉&sbquo;林青松,广东正中珠江会计师事务所(特殊普通合伙),洪文伟&sbquo;陈丹燕,是,计算机、通信和其他电子设备制造业,2017/6/1,80395988,AN201610140021859882,scshhsy,https://notice.eastmoney.com/pdffile/web/H2_AN201610140021859882_1.pdf
深圳市禾望电气,已通过发审会,主板企业,深圳,华泰联合证券有限责任公司,姜海洋&sbquo;吕瑜刚,北京市环球律师事务所,刘劲容&sbquo;曾华,天健会计师事务所(特殊普通合伙),张云鹤&sbquo;齐晓丽,是,电气机械及器材制造业,2017/6/1,80463410,AN201707160724453677,scshwdq,https://notice.eastmoney.com/pdffile/web/H2_AN201707160724453677_1.pdf
深圳市金奥博科技,已反馈,中小板,深圳,招商证券股份有限公司,潘青林&sbquo;丁一,北京国枫律师事务所,孙林&sbquo;熊洁,信永中信永中和会计师事务所(特殊普通合伙),张伟坚&sbquo;古范球,否,专用设备制造业,2017/6/1,80089072,AN201711271058747652,scsjabkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711271058747652_1.pdf
深圳市京泉华科技,已通过发审会,中小板,深圳,民生证券股份有限公司,杜思成&sbquo;廖禹,北京市康达律师事务所,鲍卉芳&sbquo;王萌&sbquo;康晓阳&sbquo;李洪涛,瑞华会计师事务所(特殊普通合伙),黄跃森&sbquo;周敏,是,电力电子元器件制造,2017/6/1,80491313,AN201706120642875936,scsjqhkj,https://notice.eastmoney.com/pdffile/web/H2_AN201706120642875936_1.pdf
深圳市建升科技,已受理,中小板,深圳,中泰证券股份有限公司,林宏金&sbquo;阿托木,北京市中伦律师事务所,崔宏川&sbquo;刘洪蛟&sbquo;程兴,天健会计师事务所(特殊普通合伙),王强&sbquo;章静静,否,计算机、通信和其他电子设备制造业,2017/6/1,80635527,AN201704210521476105,scsjskj,https://notice.eastmoney.com/pdffile/web/H2_AN201704210521476105_1.pdf
深圳市沃特新材料,已通过发审会,中小板,深圳,华泰联合证券有限责任公司,吕瑜刚&sbquo;牟晶,北京大成律师事务所,谢显清&sbquo;凌素丽&sbquo;吴家雄,瑞华会计师事务所(特殊普通合伙),赖玉珍&sbquo;谢翠,是,橡胶和塑料制品业,2017/6/1,80399351,AN201706110642002605,scswtxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201706110642002605_1.pdf
深圳市新星轻合金材料,已反馈,主板企业,深圳,海通证券股份有限公司,王行健&sbquo;龚思琪,北京市盈科(深圳)律师事务所,黄劲业&sbquo;陈咏桩,天职国际会计师事务所(特殊普通合伙),陈志刚&sbquo;张磊,是,有色金属冶炼和压延加工业,2017/6/1,80463417,AN201707240741082988,scsxxqhjcl,https://notice.eastmoney.com/pdffile/web/H2_AN201707240741082988_1.pdf
深圳市中新赛克科技,已反馈,中小板,深圳,国信证券股份有限公司,马华锋&sbquo;李波,北京市君合律师事务所,张建伟&sbquo;胡义锦&sbquo;魏伟,天健会计师事务所(特殊普通合伙),何晓明&sbquo;李振华,是,软件和信息技术服务业,2017/6/1,80445565,AN201711061016522006,scszxskkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711061016522006_1.pdf
四川天味食品,预先披露更新,主板企业,四川,中信建投证券股份有限公司,林郁松&sbquo;相晖,四川中一律师事务所,陈昌慧&sbquo;汪衍,信永中和会计师事务所(特殊普通合伙),何勇&sbquo;谢芳,是,调味品制造业,2017/6/1,80287931,AN201904011313232817,sctwsp*,https://notice.eastmoney.com/pdffile/web/H2_AN201904011313232817_1.pdf
四川振静,已受理,主板企业,四川,华西证券股份有限公司,邵伟才&sbquo;李杨,北京国枫律师事务所,臧欣&sbquo;薛玉婷,瑞华会计师事务所(特殊普通合伙),聂勇&sbquo;郭春林,否,皮革、毛皮、羽毛及其制品和制鞋业,2017/6/1,80635529,AN201712041062287432,sczj,https://notice.eastmoney.com/pdffile/web/H2_AN201712041062287432_1.pdf
深圳中天精装,已反馈,中小板,深圳,中信证券股份有限公司,邓淑芳&sbquo;吴仁军,广东信达律师事务所,林晓春&sbquo;陈臻宇,安永华明会计师事务所(特殊普通合伙),王宁&sbquo;王敏,否,建筑装饰和其他建筑业,2017/6/1,80608170,AN202005071379428992,scztjz,https://notice.eastmoney.com/pdffile/web/H2_AN202005071379428992_1.pdf
首创置业,已反馈,主板企业,北京,中信建投证券股份有限公司&sbquo;第一创业摩根大通证券有限责任公司,侯世飞&sbquo;戴菲&sbquo;隋玉瑶&sbquo;刘晓俊,北京市君泽君律师事务所,王燕萍&sbquo;赵磊,普华永道中天会计师事务所(特殊普通合伙),陈静&sbquo;刘佳,否,房地产业,2017/6/1,80032009,AN201611180110198646,sczy,https://notice.eastmoney.com/pdffile/web/H2_AN201611180110198646_1.pdf
山东玻纤集团,已反馈,主板企业,山东,国信证券股份有限公司,韩培培&sbquo;张立新,国浩律师(上海)事务所,王家水&sbquo;江子扬,山东和信会计师事务所(特殊普通合伙),罗炳勤&sbquo;刘凤文,是,非金属矿物制品业,2017/6/1,80511082,AN202008201399749037,sdbxjt,https://notice.eastmoney.com/pdffile/web/H2_AN202008201399749037_1.pdf
山东出版传媒,已反馈,主板企业,山东,中银国际证券有限责任公司,牛志鹏&sbquo;郑伟,北京市德和衡律师事务所,房立棠&sbquo;郭芳晋,瑞华会计师事务所(特殊普通合伙),王需如&sbquo;范文红,是,新闻和出版业,2017/6/1,80191848,AN201711061016482597,sdcbcm,https://notice.eastmoney.com/pdffile/web/H2_AN201711061016482597_1.pdf
山东东宏管业,中止审查,主板企业,山东,中德证券有限责任公司,陈亚东&sbquo;杨威,北京市天元律师事务所,孔晓燕&sbquo;李海江,瑞华会计师事务所(特殊普通合伙),胡乃忠&sbquo;王传顺,是,橡胶和塑料制品业,2017/6/1,80439281,AN201710230972707923,sddhgy,https://notice.eastmoney.com/pdffile/web/H2_AN201710230972707923_1.pdf
山东大业,已反馈,主板企业,山东,国金证券股份有限公司,李鸿&sbquo;胥娟,北京德和衡律师事务所,郭芳晋&sbquo;郭恩颖,中兴华会计师事务所(特殊普通合伙),吕建幕&sbquo;刁乃双,否,金属制品业,2017/6/1,80329971,AN201710300991084393,sddy,https://notice.eastmoney.com/pdffile/web/H2_AN201710300991084393_1.pdf
山东弘宇农机,预先披露更新,中小板,山东,华英证券有限责任公司,葛娟娟&sbquo;岳远斌,北京市君合律师事务所,赵锡勇&sbquo;汪亚辉,大信会计师事务所(特殊普通合伙),沈文圣&sbquo;王庆宾,是,专用设备制造业,2017/6/1,80476572,AN201707190730298620,sdhynj,https://notice.eastmoney.com/pdffile/web/H2_AN201707190730298620_1.pdf
山东联诚精密制造,已反馈,中小板,山东,中泰证券股份有限公司,钱伟&sbquo;朱艳华,北京大成律师事务所,金鑫&sbquo;柳东方&sbquo;罗丽枝,山东和信会计师事务所(特殊普通合伙),王敏敏&sbquo;孔祥勇,是,制造业,2017/6/1,80509333,AN201712121065686565,sdlcjmzz,https://notice.eastmoney.com/pdffile/web/H2_AN201712121065686565_1.pdf
三达膜环境技术,预先披露更新,主板企业,厦门,第一创业摩根大通证券有限责任公司,王晓丹&sbquo;罗浩,国浩律师(上海)事务所,吴小亮&sbquo;周一杰,致同会计师事务所(特殊普通合伙),刘维&sbquo;张慧玲,是,生态保护和环境治理业,2017/6/1,80357630,AN201911111370641410,sdmhjjs,https://notice.eastmoney.com/pdffile/web/H2_AN201911111370641410_1.pdf
山东省互联网传媒集团,已反馈,主板企业,山东,中国国际金融股份有限公司,王檑&sbquo;周政,北京大成律师事务所,张雷&sbquo;王波涛&sbquo;刘敏,瑞华会计师事务所(特殊普通合伙),王传顺&sbquo;江涛,是,互联网和相关服务,2017/6/1,80511095,AN201607010016352615,sdshlwcmjt,https://notice.eastmoney.com/pdffile/web/H2_AN201607010016352615_1.pdf
上海阿波罗机械,已反馈,主板企业,上海,东北证券股份有限公司,葛建伟&sbquo;王振刚,北京国枫律师事务所,马哲&sbquo;臧欣,信永中和会计师事务所(特殊普通合伙),李耀忠&sbquo;赵小刚,是,专用设备制造业,2017/6/1,80204983,AN201708020765176420,shabljx,https://notice.eastmoney.com/pdffile/web/H2_AN201708020765176420_1.pdf
上海爱婴室商务服务,已反馈,主板企业,上海,安信证券股份有限公司,陈李彬&sbquo;郭明新,北京市时代九和律师事务所,陆群威&sbquo;李志强,安永华明会计师事务所(特殊普通合伙),汤哲辉&sbquo;刘颖,是,零售业,2017/6/1,80280098,AN201803191106486042,shaysswfw,https://notice.eastmoney.com/pdffile/web/H2_AN201803191106486042_1.pdf
上海畅联国际物流,预先披露更新,主板企业,上海,中国国际金融股份有限公司,张磊&sbquo;李扬,国浩律师(上海)事务所,李强&sbquo;李辰,天职国际会计师事务所(特殊普通合伙),胡建军&sbquo;王兴华&sbquo;周垚,是,租赁和商务服务业,2017/6/1,80311919,AN201708300839969018,shclgjwl,https://notice.eastmoney.com/pdffile/web/H2_AN201708300839969018_1.pdf
上海岱美汽车内饰件,已通过发审会,主板企业,上海,海通证券股份有限公司,郑乾国&sbquo;姜诚君,北京市星河律师事务所,刘磊&sbquo;柳伟伟,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;孙峰,是,汽车制造业,2017/6/1,80198750,AN201706250670547535,shdmqcnsj,https://notice.eastmoney.com/pdffile/web/H2_AN201706250670547535_1.pdf
上海复医天健医疗服务产业,已反馈,主板企业,上海,中泰证券股份有限公司,尤墩周&sbquo;王泽,北京市海润律师事务所,徐莹&sbquo;郁寅,德勤华永会计师事务所(特殊普通合伙),杨文惠&sbquo;高冲,是,卫生,2017/6/1,80496881,AN201706230665565793,shfytjylfwcy,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565793_1.pdf
上海风语筑展示,已反馈,主板企业,上海,海通证券股份有限公司,苏海燕&sbquo;何科嘉,上海市锦天城律师事务所,杨海峰&sbquo;俞铖&sbquo;李欢欢,天职国际会计师事务所(特殊普通合伙),胡建军&sbquo;哈长虹&sbquo;祁丽丽,是,文化艺术业,2017/6/1,80511091,AN201710080939832632,shfyzzs,https://notice.eastmoney.com/pdffile/web/H2_AN201710080939832632_1.pdf
上海晶华胶粘新材料,已反馈,主板企业,上海,广发证券股份有限公司,计刚&sbquo;刘慧娟,上海市瑛明律师事务所,陈明夏&sbquo;姜莹&sbquo;吕维斯,天衡会计师事务所(特殊普通合伙),陆德忠&sbquo;钱俊峰,是,化学原料和化学制品制造业,2017/6/1,80474379,AN201710080939832634,shjhjzxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201710080939832634_1.pdf
上海锦和商业经营管理,已反馈,主板企业,上海,华西证券股份有限公司,刘静芳&sbquo;艾可仁,北京国枫律师事务所,臧欣&sbquo;黄泽涛,立信会计师事务所(特殊普通合伙),庄继宁&sbquo;任家虎,否,商务服务业,2017/6/1,80280134,AN202004081377725783,shjhsyjygl,https://notice.eastmoney.com/pdffile/web/H2_AN202004081377725783_1.pdf
