机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
江苏中法水务,已反馈,主板企业,,东吴证券股份有限公司,,北京德恒律师事务所,,中审众环会计师事务所(特殊普通合伙),,否,,2020/7/9,81060544,AN202010141421368340,jszfsw,https://notice.eastmoney.com/pdffile/web/H2_AN202010141421368340_1.pdf
江西晨光新材料,已通过发审会,主板企业,,国元证券股份有限公司,,北京市嘉源律师事务所,,江苏苏亚金诚会计师事务所(特殊普通合伙),,是,,2020/7/9,81007457,AN202007221393217773,jxcgxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007221393217773_1.pdf
聚信国际租赁,预先披露更新,主板企业,,国泰君安证券股份有限公司,,北京市金杜律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80393777,AN201607150016596674,jxgjzl,https://notice.eastmoney.com/pdffile/web/H2_AN201607150016596674_1.pdf
江西宏柏新材料,已通过发审会,主板企业,,中信证券股份有限公司,,北京市中伦律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/7/9,80543512,AN202007301395159610,jxhbxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007301395159610_1.pdf
江西九丰能源,已反馈,主板企业,,中国国际金融股份有限公司,,北京国枫律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/7/9,80935216,AN202011231432108163,jxjfny,https://notice.eastmoney.com/pdffile/web/H2_AN202011231432108163_1.pdf
江阴标榜汽车部件,已受理,主板企业,,广发证券股份有限公司,,北京国枫律师事务所,,大华会计师事务所(特殊普通合伙),,否,,2020/7/9,80631903,AN202006191386058431,jybbqcbj,https://notice.eastmoney.com/pdffile/web/H2_AN202006191386058431_1.pdf
康定金鑫矿业旅游,已受理,主板企业,,天风证券股份有限公司,,北京市康达律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,80484800,AN202007031389246783,kdjxkyly*,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246783_1.pdf
立达信物联科技,已受理,主板企业,,国金证券股份有限公司,,北京市君合律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,81036428,AN202012091438271223,ldxwlkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271223_1.pdf
联泓新材料科技,预先披露更新,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/7/9,80994704,AN202011231432224375,lhxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN202011231432224375_1.pdf
利华益维远化学,已受理,主板企业,,中信证券股份有限公司,,北京市金杜律师事务所,,信永中和会计师事务所(特殊普通合伙),,否,,2020/7/9,81045726,AN202012291444863885,lhywyhx,https://notice.eastmoney.com/pdffile/web/H2_AN202012291444863885_1.pdf
兰考瑞华环保电力,已受理,中小板,,五矿证券有限公司,,北京市天元律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,80456040,AN202012091438271176,lkrhhbdl,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271176_1.pdf
老铺黄金,已受理,中小板,,华泰联合证券有限责任公司,,北京市环球律师事务所,,德勤华永会计师事务所(特殊普通合伙),,否,,2020/7/9,81054296,AN202012031436323217,lphj,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436323217_1.pdf
绿田机械,已受理,主板企业,,长江证券承销保荐有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,80994706,AN202101201452481085,ltjx,https://notice.eastmoney.com/pdffile/web/H2_AN202101201452481085_1.pdf
龙岩高岭土,已反馈,主板企业,,兴业证券股份有限公司,,福建至理律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/7/9,81041743,AN202007101390797603,lyglt,https://notice.eastmoney.com/pdffile/web/H2_AN202007101390797603_1.pdf
洛阳涧光特种装备,已受理,主板企业,,东方证券承销保荐有限公司,,北京大成律师事务所,,致同会计师事务所(特殊普通合伙),,否,,2020/7/9,80442747,AN202101221453218292,lyjgtzzb,https://notice.eastmoney.com/pdffile/web/H2_AN202101221453218292_1.pdf
乐元素科技(北京),预先披露更新,主板企业,,华泰联合证券有限责任公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/7/9,80624366,AN201804121122139451,lyskjbj,https://notice.eastmoney.com/pdffile/web/H2_AN201804121122139451_1.pdf
兰州银行,预先披露更新,中小板,,中信建投证券股份有限公司,,北京大成律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/7/9,80056162,AN201804041117761561,lzyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761561_1.pdf
毛戈平化妆品,预先披露更新,主板企业,,长江证券承销保荐有限公司,,北京国枫律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80605377,AN201709110876295278,mgphzp,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876295278_1.pdf
梦天家居集团,已受理,主板企业,,民生证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,81030088,AN202101041446958078,mtjjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202101041446958078_1.pdf
明新旭腾新材料,预先披露更新,主板企业,,第一创业证券承销保荐有限责任公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80994707,AN202011101427834819,mxxtxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427834819_1.pdf
宁波长鸿高分子科技,已通过发审会,主板企业,,华西证券股份有限公司,,北京市高朋律师事务所,,立信中联会计师事务所(特殊普通合伙),,是,,2020/7/9,80994951,AN202008111397775744,nbchgfzkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775744_1.pdf
宁波德昌电机,已受理,主板企业,,中信证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,80604055,AN202101221453217670,nbdcdj,https://notice.eastmoney.com/pdffile/web/H2_AN202101221453217670_1.pdf
宁波德业科技,预先披露更新,主板企业,,光大证券股份有限公司,,北京市中伦文德律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80406565,AN202004171378193490,nbdykj,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193490_1.pdf
宁波大叶园林工业,已受理,主板企业,,国泰君安证券股份有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,81043506,AN202101221453217671,nbdyylgygfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202101221453217671_1.pdf
宁波世茂能源,已反馈,主板企业,,东方证券承销保荐有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80995300,AN202008141398546840,nbsmny,https://notice.eastmoney.com/pdffile/web/H2_AN202008141398546840_1.pdf
宁波市天普橡胶科技,已通过发审会,主板企业,,财通证券股份有限公司,,国浩律师(杭州)事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80995301,AN202008121397918484,nbstpxjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008121397918484_1.pdf
南方电网综合能源,已反馈,中小板,,中信建投证券股份有限公司,,北京市浩天信和律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,80312513,AN202101061448186939,nfdwzhny,https://notice.eastmoney.com/pdffile/web/H2_AN202101061448186939_1.pdf
南京冠石科技,已受理,主板企业,,安信证券股份有限公司,,北京市金杜律师事务所,,信永中和会计师事务所(特殊普通合伙),,否,,2020/7/9,81083954,AN202012161440564958,njgskj,https://notice.eastmoney.com/pdffile/web/H2_AN202012161440564958_1.pdf
南京盛航海运,已受理,中小板,,中山证券有限责任公司,,北京市竞天公诚律师事务所,,天衡会计师事务所(特殊普通合伙),,否,,2020/7/9,80420158,AN202101141450570808,njshhy,https://notice.eastmoney.com/pdffile/web/H2_AN202101141450570808_1.pdf
内蒙古大中矿业,已受理,中小板,,海通证券股份有限公司,,北京市环球律师事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/7/9,80198873,AN202012161440564374,nmgdzky,https://notice.eastmoney.com/pdffile/web/H2_AN202012161440564374_1.pdf
内蒙古欧晶科技,已受理,中小板,,国信证券股份有限公司,,北京市天元律师事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2020/7/9,80474783,AN202012161440564375,nmgojkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012161440564375_1.pdf
南侨食品集团(上海),预先披露更新,主板企业,,申万宏源证券承销保荐有限责任公司,,北京市金杜律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2020/7/9,80922524,AN201812281280410264,nqspjtsh,https://notice.eastmoney.com/pdffile/web/H2_AN201812281280410264_1.pdf
普洱澜沧古茶,已受理,中小板,,华创证券有限责任公司,,北京市康达律师事务所,,大华会计师事务所(特殊普通合伙),,否,,2020/7/9,81047919,AN202012161440564376,pelcgc*,https://notice.eastmoney.com/pdffile/web/H2_AN202012161440564376_1.pdf
确成硅化学,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80439109,AN202011241432226012,qcghx,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432226012_1.pdf
青岛食品,已受理,中小板,,中信证券股份有限公司,,北京德和衡律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,否,,2020/7/9,80703504,AN202101201452507912,qdsp,https://notice.eastmoney.com/pdffile/web/H2_AN202101201452507912_1.pdf
青岛森麒麟轮胎,已通过发审会,中小板,,海通证券股份有限公司,,北京德恒律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/7/9,80909928,AN202008301404363838,qdsqllt,https://notice.eastmoney.com/pdffile/web/H2_AN202008301404363838_1.pdf
乔丹体育,已通过发审会,主板企业,,中银国际证券有限责任公司,,福建至理律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/7/9,80191156,,qdty,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
青岛征和工业,预先披露更新,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80507564,AN202012281444574401,qdzhgy,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444574401_1.pdf
齐鲁银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/7/9,80058610,AN201912121371805743,qlyx,https://notice.eastmoney.com/pdffile/web/H2_AN201912121371805743_1.pdf
全美在线(北京)教育科技,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京金诚同达律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2020/7/9,80455952,AN201911011370194312,qmzxbjjykj,https://notice.eastmoney.com/pdffile/web/H2_AN201911011370194312_1.pdf
衢州五洲特种纸业,预先披露更新,主板企业,,华创证券有限责任公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80994709,AN202010271423807434,qzwztzzy,https://notice.eastmoney.com/pdffile/web/H2_AN202010271423807434_1.pdf
瑞鹄汽车模具,已通过发审会,中小板,,安信证券股份有限公司,,北京市竞天公诚律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80479776,AN202008241400851791,rgqcmj,https://notice.eastmoney.com/pdffile/web/H2_AN202008241400851791_1.pdf
四川丁点儿食品开发,已受理,中小板,,宏信证券有限责任公司,,北京国枫律师事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/7/9,81034473,AN202101121449911167,scddespkf*,https://notice.eastmoney.com/pdffile/web/H2_AN202101121449911167_1.pdf
深圳港创建材,已受理,中小板,,东方证券承销保荐有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,80029172,AN202012031436323461,scgcjc,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436323461_1.pdf
四川菊乐食品,预先披露更新,中小板,,华安证券股份有限公司,,北京市金杜律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/7/9,80283659,AN202006111384233285,scjlsp*,https://notice.eastmoney.com/pdffile/web/H2_AN202006111384233285_1.pdf
四川郎酒,已反馈,中小板,,广发证券股份有限公司,,北京市中伦律师事务所,,四川华信(集团)会计师事务所(特殊普通合伙),,否,,2020/7/9,80498308,AN202006051382622352,sclj*,https://notice.eastmoney.com/pdffile/web/H2_AN202006051382622352_1.pdf
深圳市宝明科技,已通过发审会,中小板,,中银国际证券股份有限公司,,北京市金杜律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80203675,AN202007211393216888,scsbmkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007211393216888_1.pdf
深圳市振邦智能科技,预先披露更新,中小板,,招商证券股份有限公司,,北京市中伦律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,81016892,AN202012131439721703,scszbznkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012131439721703_1.pdf
四川省自贡运输机械集团,已受理,中小板,,招商证券股份有限公司,,国浩律师(北京)事务所,,大华会计师事务所(特殊普通合伙),,否,,2020/7/9,80508206,AN202101181451835024,scszgysjxjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202101181451835024_1.pdf
深圳市兆威机电,预先披露更新,中小板,,招商证券股份有限公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80995013,AN202011221431871615,scszwjd,https://notice.eastmoney.com/pdffile/web/H2_AN202011221431871615_1.pdf
深圳威迈斯新能源,预先披露更新,中小板,,国信证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80995020,AN202001141374171198,scwmsxny,https://notice.eastmoney.com/pdffile/web/H2_AN202001141374171198_1.pdf
山东百龙创园生物科技,已反馈,主板企业,,中德证券有限责任公司,,北京海润天睿律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2020/7/9,80558344,AN202010201422558558,sdblcyswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422558558_1.pdf
山东玻纤集团,已通过发审会,主板企业,,民生证券股份有限公司,,国浩律师(上海)事务所,,山东和信会计师事务所(特殊普通合伙),,是,,2020/7/9,80511082,AN202008201399749037,sdbxjt,https://notice.eastmoney.com/pdffile/web/H2_AN202008201399749037_1.pdf
山东联科科技,已受理,中小板,,广发证券股份有限公司,,上海泽昌律师事务所,,永拓会计师事务所(特殊普通合伙),,否,,2020/7/9,80311550,AN202012111439208074,sdlkkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012111439208074_1.pdf
山东中农联合生物科技,已受理,中小板,,光大证券股份有限公司,,北京德恒律师事务所,,致同会计师事务所(特殊普通合伙),,否,,2020/7/9,80190800,AN202012031436320274,sdznlhswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436320274_1.pdf
山东兆物网络技术,预先披露更新,主板企业,,东吴证券股份有限公司,,北京市天元律师事务所,,上会会计师事务所(特殊普通合伙),,是,,2020/7/9,80975293,AN201906051333810360,sdzwwljs,https://notice.eastmoney.com/pdffile/web/H2_AN201906051333810360_1.pdf
上海港湾基础建设(集团),已受理,主板企业,,中原证券股份有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,81022690,AN202101201452507911,shgwjcjsjt,https://notice.eastmoney.com/pdffile/web/H2_AN202101201452507911_1.pdf
上海华峰铝业,已通过发审会,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海健麾信息技术,预先披露更新,主板企业,,国信证券股份有限公司,,北京市君合律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80932335,AN202012091438140078,shjhxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438140078_1.pdf
上海罗曼照明科技,预先披露更新,主板企业,,海通证券股份有限公司,,上海东方华银律师事务所,,上会会计师事务所(特殊普通合伙),,是,,2020/7/9,80366472,AN201905281332593610,shlmzmkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905281332593610_1.pdf
上海丽人丽妆化妆品,已通过发审会,主板企业,,广发证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2020/7/9,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海漫道金融信息服务,预先披露更新,主板企业,,平安证券股份有限公司,,北京大成律师事务所,,中兴财光华会计师事务所(特殊普通合伙),,是,,2020/7/9,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,预先披露更新,主板企业,,华林证券股份有限公司,,国浩律师(上海)事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/7/9,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海农村商业银行,预先披露更新,主板企业,,海通证券股份有限公司&sbquo;国泰君安证券股份有限公司,,北京市君合律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/7/9,80058622,AN202007081390331721,shncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN202007081390331721_1.pdf
上海汽车空调配件,已受理,主板企业,,民生证券股份有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,否,,2020/7/9,80014152,AN202007031389247171,shqckdpj,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389247171_1.pdf
上海十方生态园林,已受理,主板企业,,东兴证券股份有限公司,,国浩律师(上海)事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/7/9,81059344,AN202007031389243669,shsfstylgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389243669_1.pdf
上海盛剑环境系统科技,已反馈,主板企业,,海通证券股份有限公司,,上海市锦天城律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/7/9,80994779,AN202008311404783009,shsjhjxtkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008311404783009_1.pdf
上海太和水环境科技发展,预先披露更新,主板企业,,中原证券股份有限公司,,上海市通力律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/7/9,80995317,AN202101261454245898,shthshjkjfz,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245898_1.pdf
舒华体育,预先披露更新,主板企业,,中信证券股份有限公司,,北京市竞天公诚律师事务所,,天健会计律师事务所(特殊普通合伙),,是,,2020/7/9,80496722,AN202012011434755486,shty,https://notice.eastmoney.com/pdffile/web/H2_AN202012011434755486_1.pdf
上海行动教育科技,预先披露更新,主板企业,,安信证券股份有限公司,,江苏世纪同仁律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2020/7/9,80390790,AN202004211378354320,shxdjykj,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378354320_1.pdf
上海新炬网络信息技术,预先披露更新,主板企业,,中国国际金融股份有限公司,,国浩律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80994782,AN202101071448188417,shxjwlxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN202101071448188417_1.pdf
上海新农科技,已受理,主板企业,,国金证券股份有限公司,,上海市瑛明律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,80397628,AN202007031389246602,shxnkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246602_1.pdf
上海永茂泰汽车科技,预先披露更新,主板企业,,华泰联合证券有限责任公司,,上海市通力律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80279275,AN202005011379175091,shymtqckj,https://notice.eastmoney.com/pdffile/web/H2_AN202005011379175091_1.pdf
上海沿浦金属制品,已通过发审会,主板企业,,中银国际证券股份有限公司,,上海市广发律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80968790,AN202008111397775738,shypjszp,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775738_1.pdf
上海中谷物流,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,容诚会计师事务所(特殊普通合伙),,是,,2020/7/9,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
思进智能成形装备,预先披露更新,中小板,,国元证券股份有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80439292,AN202011301434747301,sjzncxzb,https://notice.eastmoney.com/pdffile/web/H2_AN202011301434747301_1.pdf
森林包装集团,预先披露更新,主板企业,,光大证券股份有限公司,,北京国枫律师事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/7/9,80995309,AN202012081437736656,slbzjt,https://notice.eastmoney.com/pdffile/web/H2_AN202012081437736656_1.pdf
双枪科技,已受理,中小板,,兴业证券股份有限公司,,北京市天元律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,80995082,AN202007031389246964,sqkjgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246964_1.pdf
神通科技集团,预先披露更新,主板企业,,广发证券股份有限公司,,国浩律师(杭州)事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80995079,AN202101061447674294,stkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202101061447674294_1.pdf
陕西北元化工集团,预先披露更新,主板企业,,华泰联合证券有限责任公司,,北京市嘉源律师事务所,,希格玛会计师事务所(特殊普通合伙),,是,,2020/7/9,80139860,AN202009291418012553,sxbyhgjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202009291418012553_1.pdf
山西壶化集团,已通过发审会,中小板,,广发证券股份有限公司,,北京国枫律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2020/7/9,80426001,AN202009061408472149,sxhhjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009061408472149_1.pdf
山西华翔集团,预先披露更新,主板企业,,国泰君安证券股份有限公司,,北京市康达律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80369437,AN202009011405041223,sxhxjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009011405041223_1.pdf
陕西美能清洁能源集团,已反馈,中小板,,西部证券股份有限公司,,北京市中伦律师事务所,,希格玛会计师事务所(特殊普通合伙),,是,,2020/7/9,80496071,AN201911221371034596,sxmnqjnyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201911221371034596_1.pdf
山西紫林醋业,已受理,主板企业,,中德证券有限责任公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,80509313,AN202007031389246053,sxzlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246053_1.pdf
陕西中天火箭技术,预先披露更新,中小板,,光大证券股份有限公司,,北京观韬中茂律师事务所,,中审众环会计师事务所(特殊普通合伙),,是,,2020/7/9,80635679,AN202009131411631583,sxzthjjs*,https://notice.eastmoney.com/pdffile/web/H2_AN202009131411631583_1.pdf
税友软件集团,预先披露更新,主板企业,,国金证券股份有限公司,,浙江京衡律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,81000275,AN202005111379566166,syrjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202005111379566166_1.pdf
苏州华亚智能科技,预先披露更新,中小板,,东吴证券股份有限公司,,上海市锦天城律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2020/7/9,80922525,AN201812181271990498,szhyznkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812181271990498_1.pdf
苏州林华医疗器械,预先披露更新,主板企业,,国泰君安证券股份有限公司,,上海市锦天城律师事务所,,天职国际会计师事务所(特殊普通合伙),,是,,2020/7/9,80462062,AN202006191386064197,szlhylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202006191386064197_1.pdf
苏州市味知香食品,已反馈,主板企业,,国泰君安证券股份有限公司,,北京国枫律师事务所,,公证天业会计师事务所(特殊普通合伙),,是,,2020/7/9,81025421,AN202008141398546629,szswzxsp,https://notice.eastmoney.com/pdffile/web/H2_AN202008141398546629_1.pdf
天津鼎维固模架工程,已受理,主板企业,,国泰君安证券股份有限公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2020/7/9,80942968,AN202012091438271228,tjdwgmjgc,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271228_1.pdf
天津市依依卫生用品,已反馈,中小板,,华融证券股份有限公司,,北京金诚同达律师事务所,,大信会计师事务所(特殊普通合伙),,否,,2020/7/9,80534114,AN202010201422560227,tjsyywsyp,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422560227_1.pdf
天津同仁堂集团,已受理,主板企业,,民生证券股份有限公司,,天津嘉德恒时律师事务所,,信永中和会计师事务(特殊普通合伙),,是,,2020/7/9,80177263,AN201804201127189174,tjtrtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201804201127189174_1.pdf
天津友发钢管集团,预先披露更新,主板企业,,东兴证券股份有限公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,81018317,AN202011231431875599,tjyfggjt,https://notice.eastmoney.com/pdffile/web/H2_AN202011231431875599_1.pdf
铜陵有色金属集团铜冠矿山建设,已受理,主板企业,,天风证券股份有限公司,,北京海润天睿律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,81018560,AN202101131450238816,tlysjsjttgksjs,https://notice.eastmoney.com/pdffile/web/H2_AN202101131450238816_1.pdf
同兴环保科技,预先披露更新,中小板,,首创证券有限责任公司,,安徽天禾律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80994785,AN202012061437341576,txhbkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012061437341576_1.pdf
万代服装,预先披露更新,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2020/7/9,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
威海百合生物技术,已反馈,主板企业,,广发证券股份有限公司,,北京市君泽君律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,80703661,AN202006121384444108,whbhswjsgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202006121384444108_1.pdf
芜湖富春染织,已反馈,主板企业,,国元证券股份有限公司,,上海天衍禾律师事务所,,容诚会计师事务所(特殊普通合伙),,否,,2020/7/9,80553340,AN202011241432497037,whfcrz,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432497037_1.pdf
王力安防科技,预先披露更新,主板企业,,海通证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2020/7/9,80994722,AN202102041458462431,wlafkj,https://notice.eastmoney.com/pdffile/web/H2_AN202102041458462431_1.pdf
万联证券,已反馈,主板企业,,瑞银证券有限责任公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/7/9,80000187,AN201907051337802899,wlzq,https://notice.eastmoney.com/pdffile/web/H2_AN201907051337802899_1.pdf
伟时电子,预先披露更新,主板企业,,民生证券股份有限公司,,北京国枫律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2020/7/9,81011559,AN202009151412523869,wsdz,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523869_1.pdf
无锡化工装备,已反馈,中小板,,兴业证券股份有限公司,,上海市锦天城律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2020/7/9,80463404,AN201906141335094152,wxhgzb,https://notice.eastmoney.com/pdffile/web/H2_AN201906141335094152_1.pdf
