机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
同兴环保科技,已反馈,中小板,,首创证券有限责任公司,,安徽天禾律师事务所,,华普天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994785,AN202012061437341576,txhbkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012061437341576_1.pdf
万代服装,已受理,中小板,,中天国富证券有限公司,,北京市中伦律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,80994995,AN202004171378193489,wdfz,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378193489_1.pdf
王力安防科技,已受理,主板企业,,海通证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994722,AN202102041458462431,wlafkj,https://notice.eastmoney.com/pdffile/web/H2_AN202102041458462431_1.pdf
伟时电子,已受理,主板企业,,民生证券股份有限公司,,北京国枫律师事务所,,德勤华永会计师事务所(特殊普通合伙),,否,,2019/6/27,81011559,AN202009151412523869,wsdz,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523869_1.pdf
无锡化工装备,已受理,中小板,,兴业证券股份有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,80463404,AN201906141335094152,wxhgzb,https://notice.eastmoney.com/pdffile/web/H2_AN201906141335094152_1.pdf
无锡派克新材料科技,已受理,主板企业,,东兴证券股份有限公司,,上海市锦天城律师事务所,,江苏公证天业会计师事务所(特殊普通合伙),,否,,2019/6/27,81011560,AN202008121397918492,wxpkxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008121397918492_1.pdf
无锡新洁能,已反馈,主板企业,,广发证券股份有限公司,,江苏世纪同仁律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2019/6/27,80341818,AN202009151412523873,wxxjn,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523873_1.pdf
温州市冠盛汽车零部件集团,已反馈,主板企业,,国金证券股份有限公司,,北京金诚同达律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80445062,AN202007141391467054,wzsgsqclbjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202007141391467054_1.pdf
许昌开普检测研究院,已反馈,中小板,,湘财证券股份有限公司,,北京市金杜律师事务所,,大信会计师事务所(特殊普通合伙),,是,,2019/6/27,80986794,AN202009091409919674,xckpjcyjy,https://notice.eastmoney.com/pdffile/web/H2_AN202009091409919674_1.pdf
西藏运高新能源,已反馈,主板企业,,长江证券承销保荐有限公司,,北京海润天睿律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2019/6/27,80995118,AN201910251369813711,xcygxny*,https://notice.eastmoney.com/pdffile/web/H2_AN201910251369813711_1.pdf
欣贺,已受理,中小板,,中信建投证券股份有限公司,,北京市天元律师事务所,,致同会计师事务所(特殊普通合伙),,否,,2019/6/27,80200782,AN202010131421172893,xh,https://notice.eastmoney.com/pdffile/web/H2_AN202010131421172893_1.pdf
新疆洪通燃气,已受理,主板企业,,西部证券股份有限公司,,上海市锦天城律师事务所,,大信会计师事务所(特殊普通合伙),,否,,2019/6/27,80896004,AN202010191422181096,xjhtrq*,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181096_1.pdf
雪龙集团,预先披露更新,主板企业,,广发证券股份有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80597851,AN202002051374782374,xljt,https://notice.eastmoney.com/pdffile/web/H2_AN202002051374782374_1.pdf
厦门建霖健康家居,已反馈,主板企业,,长江证券承销保荐有限公司,,北京海润天睿律师事务所,,大华会计师事务所(特殊普通合伙),,否,,2019/6/27,80995311,AN202007171392136412,xmjljkjj,https://notice.eastmoney.com/pdffile/web/H2_AN202007171392136412_1.pdf
小米集团,预先披露更新,主板企业,,中信证券股份有限公司,,北京市君合律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,,,2019/6/27,80908176,,xmjt,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
厦门力鼎光电,已反馈,主板企业,,国金证券股份有限公司,,福建至理律师事务所,,福建华兴会计师事务所(特殊普通合伙),,否,,2019/6/27,80751557,AN202007171392136408,xmldgd,https://notice.eastmoney.com/pdffile/web/H2_AN202007171392136408_1.pdf
厦门农村商业银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/6/27,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门松霖科技,预先披露更新,主板企业,,广发证券股份有限公司,,北京大成律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80902073,AN201908131343026249,xmslkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908131343026249_1.pdf
厦门银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,国浩律师(上海)事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/6/27,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
厦门雅迅网络,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京金诚同达律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/6/27,80102706,AN201905231331826634,xmyxwl,https://notice.eastmoney.com/pdffile/web/H2_AN201905231331826634_1.pdf
西上海汽车服务,已反馈,主板企业,,海通证券股份有限公司,,金茂凯德律师事务所,,众华会计师事务所(特殊普通合伙),,否,,2019/6/27,80132965,AN202012011434755496,xshqcfw,https://notice.eastmoney.com/pdffile/web/H2_AN202012011434755496_1.pdf
新天绿色能源,预先披露更新,主板企业,,中德证券有限责任公司,,北京市嘉源律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/6/27,80156352,AN202006111383992947,xtlsny,https://notice.eastmoney.com/pdffile/web/H2_AN202006111383992947_1.pdf
小熊电器,已通过发审会,中小板,,东莞证券股份有限公司,,北京国枫律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2019/6/27,80914771,AN201907221340726161,xxdq,https://notice.eastmoney.com/pdffile/web/H2_AN201907221340726161_1.pdf
祥鑫科技,预先披露更新,中小板,,国信证券股份有限公司,,北京市中伦律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2019/6/27,80439282,AN201910141368696967,xxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201910141368696967_1.pdf
襄阳长源东谷实业,预先披露更新,主板企业,,第一创业证券承销保荐有限责任公司,,北京懋德律师事务所,,中审众环会计师事务所(特殊普通合伙),,是,,2019/6/27,80922530,AN202004211378297720,xycydgsy,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378297720_1.pdf
新亚电子,已受理,主板企业,,长江证券承销保荐有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994787,AN202012221442523971,xydz,https://notice.eastmoney.com/pdffile/web/H2_AN202012221442523971_1.pdf
新亚强硅化学,已受理,主板企业,,国金证券股份有限公司,,上海市方达律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80460329,AN202008191399449401,xyqghx,https://notice.eastmoney.com/pdffile/web/H2_AN202008191399449401_1.pdf
新宇药业,已受理,中小板,,招商证券股份有限公司,,江苏世纪同仁律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80196120,AN202009071409012615,xyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409012615_1.pdf
优彩环保资源科技,已反馈,中小板,,兴业证券股份有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,81004888,AN202008241401152648,ychbzykj,https://notice.eastmoney.com/pdffile/web/H2_AN202008241401152648_1.pdf
烟台北方安德利果汁,预先披露更新,主板企业,,华英证券有限责任公司,,北京大成律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,是,,2019/6/27,10002531,AN202009041407326708,ytbfadlgz,https://notice.eastmoney.com/pdffile/web/H2_AN202009041407326708_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,,招商证券股份有限公司,,北京市康达律师事务所,,北京天圆全会计师事务所(特殊普通合伙),,是,,2019/6/27,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
扬州日兴生物科技,已受理,主板企业,,国金证券股份有限公司,,上海市锦天城律师事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2019/6/27,80395446,AN202012291444863884,yzrxswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012291444863884_1.pdf
淄博鲁华泓锦新材料,已反馈,中小板,,瑞信方正证券有限责任公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/6/27,80444939,AN202101181451810501,zblhhjxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202101181451810501_1.pdf
中国广核电力,预先披露更新,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/6/27,80374408,AN201908081342742378,zgghdl,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国黄金集团黄金珠宝,已受理,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80184473,AN202101261454245896,zghjjthjzb,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国邮政储蓄银行,已受理,主板企业,,中国国际金融股份有限公司&sbquo;中邮证券有限责任公司,,北京市海问律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,否,,2019/6/27,80093164,AN201911061370404739,zgyzcxyx,https://notice.eastmoney.com/pdffile/web/H2_AN201911061370404739_1.pdf
珠海博杰电子,预先披露更新,中小板,,民生证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80972929,AN202001131374037462,zhbjdz,https://notice.eastmoney.com/pdffile/web/H2_AN202001131374037462_1.pdf
珠海市杰理科技,已反馈,主板企业,,中信建投证券股份有限公司,,国浩律师(深圳)事务所,,广东正中珠江会计师事务所(特殊普通合伙),,是,,2019/6/27,80631823,AN201811021232775342,zhsjlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775342_1.pdf
浙江长华汽车零部件,已受理,主板企业,,长城证券股份有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,80995094,AN202009161413139478,zjchqclbj,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139478_1.pdf
浙江车头制药,预先披露更新,主板企业,,广发证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊有限合伙),,是,,2019/6/27,80395310,AN201810261222948346,zjctzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810261222948346_1.pdf
浙江甬金金属科技,预先披露更新,主板企业,,华西证券股份有限公司,,北京市天元律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80919127,AN201911191370866145,zjdjjskj,https://notice.eastmoney.com/pdffile/web/H2_AN201911191370866145_1.pdf
浙江大洋生物科技集团,已受理,中小板,,财通证券股份有限公司,,上海市锦天城律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80475492,AN202010111420723497,zjdyswkjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202010111420723497_1.pdf
浙江东亚药业,已受理,主板企业,,东兴证券股份有限公司,,上海市通力律师事务所,,中汇会计师事务所(特殊普通合伙),,否,,2019/6/27,80153560,AN202011131428565774,zjdyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202011131428565774_1.pdf
张家港爱丽家居科技,已反馈,主板企业,,广发证券股份有限公司,,北京市中伦律师事务所,,江苏公证天业会计师事务所(特殊普通合伙),,是,,2019/6/27,80973886,AN202003101376051008,zjgaljjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202003101376051008_1.pdf
浙江拱东医疗器械,已受理,主板企业,,中泰证券股份有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994733,AN202009021406154749,zjgdylqx,https://notice.eastmoney.com/pdffile/web/H2_AN202009021406154749_1.pdf
浙江华达新型材料,已受理,主板企业,,海通证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80607048,AN202007241393667123,zjhdxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007241393667123_1.pdf
浙江华康药业,已受理,主板企业,,瑞信方正证券有限责任公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80122306,AN202101271454626433,zjhkyy,https://notice.eastmoney.com/pdffile/web/H2_AN202101271454626433_1.pdf
浙江华生科技,已受理,主板企业,,广发证券股份有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994735,AN202010201422559215,zjhskj,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422559215_1.pdf
浙江海象新材料,已受理,中小板,,申万宏源证券承销保荐有限责任公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994734,AN202009161413538631,zjhxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413538631_1.pdf
浙江建业化工,已反馈,主板企业,,浙商证券股份有限公司,,北京市康达律师事务所,,立信中联会计师事务所(特殊普通合伙),,是,,2019/6/27,80961044,AN202002181375194001,zjjyhg,https://notice.eastmoney.com/pdffile/web/H2_AN202002181375194001_1.pdf
浙江李子园食品,已受理,主板企业,,财通证券股份有限公司,,北京市金杜律师事务所,,中汇会计师事务所(特殊普通合伙),,否,,2019/6/27,80994739,AN202101261454245890,zjlzysp,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245890_1.pdf
浙江帅丰电器,已受理,主板企业,,国信证券股份有限公司,,国浩律师(杭州)事务所,,安永华明会计师事务所(特殊普通合伙),,否,,2019/6/27,80994743,AN202009231416303647,zjsfdq,https://notice.eastmoney.com/pdffile/web/H2_AN202009231416303647_1.pdf
浙江绍兴瑞丰农村商业银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/6/27,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
浙江天使之泪珍珠,已反馈,中小板,,中国银河证券股份有限公司,,北京市嘉源律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80462110,AN201904261323158528,zjtszlzz,https://notice.eastmoney.com/pdffile/web/H2_AN201904261323158528_1.pdf
浙江天正电气,已受理,主板企业,,国泰君安证券股份有限公司,,北京德恒律师事务所,,中兴华会计师事务所(特殊普通合伙),,否,,2019/6/27,80994745,AN202007281394596035,zjtzdq,https://notice.eastmoney.com/pdffile/web/H2_AN202007281394596035_1.pdf
中建投租赁,已反馈,主板企业,,中国国际金融股份有限公司,,北京金诚同达律师事务所,,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),,是,,2019/6/27,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江西大门新材料,已受理,主板企业,,浙商证券股份有限公司,,北京市康达律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994747,AN202012211442284232,zjxdmxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202012211442284232_1.pdf
浙江迎丰科技,已受理,主板企业,,国元证券股份有限公司,,北京市天元律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994749,AN202101191451959570,zjyfkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101191451959570_1.pdf
浙江越剑智能装备,已反馈,主板企业,,浙商证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80558814,AN202004011377321087,zjyjznzb,https://notice.eastmoney.com/pdffile/web/H2_AN202004011377321087_1.pdf
浙江野马电池,已受理,主板企业,,光大证券股份有限公司,,北京市中伦文德律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/6/27,80995110,AN202007171392319321,zjymdc,https://notice.eastmoney.com/pdffile/web/H2_AN202007171392319321_1.pdf
浙江一鸣食品,已受理,主板企业,,中信证券股份有限公司,,北京市康达律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80300468,AN202012151440000511,zjymsp,https://notice.eastmoney.com/pdffile/web/H2_AN202012151440000511_1.pdf
浙江中晶科技,已受理,中小板,,海通证券股份有限公司,,浙江六和律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80380768,AN202012071437734912,zjzjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202012071437734912_1.pdf
中科软科技,预先披露更新,主板企业,,中泰证券股份有限公司,,北京市高朋律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/6/27,10002560,AN201908271345130867,zkrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908271345130867_1.pdf
周六福珠宝,已受理,中小板,,广发证券股份有限公司,,广东华商律师事务所,,广东正中珠江会计师事务所(特殊普通合伙),,否,,2019/6/27,80995087,AN202010201422559917,zlfzb,https://notice.eastmoney.com/pdffile/web/H2_AN202010201422559917_1.pdf
重庆百亚卫生用品,已反馈,中小板,,广发证券股份有限公司,,北京市通商律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/6/27,80485697,AN202009071409074451,zqbywsyp*,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409074451_1.pdf
重庆长江造型材料(集团),已通过发审会,中小板,,国海证券股份有限公司,,泰和泰(重庆)律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80424697,AN201711071018661337,zqcjzxcljt*,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆农村商业银行,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京市君合律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/6/27,80133821,AN201909201362488348,zqncsyyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201909201362488348_1.pdf
重庆顺博铝合金,已受理,中小板,,国海证券股份有限公司,,国浩律师(天津)事务所,,众华会计师事务所(特殊普通合伙),,否,,2019/6/27,80424450,AN202008171399220857,zqsblhj*,https://notice.eastmoney.com/pdffile/web/H2_AN202008171399220857_1.pdf
重庆三峰环境集团,已反馈,主板企业,,中信建投证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80975294,AN202005201379971122,zqsfhjjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202005201379971122_1.pdf
重庆四方新材,已受理,主板企业,,中原证券股份有限公司,,北京市京师(重庆)律师事务所,,信永中和会计师事务所(特殊普通合伙),,否,,2019/6/27,80995080,AN202001031373480386,zqsfxc*,https://notice.eastmoney.com/pdffile/web/H2_AN202001031373480386_1.pdf
重庆新大正物业集团,预先披露更新,中小板,,长江证券承销保荐有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/6/27,80553427,AN201910281369845946,zqxdzwyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201910281369845946_1.pdf
重庆银行,预先披露更新,主板企业,,招商证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/6/27,80001142,AN202012301445018236,zqyx*,https://notice.eastmoney.com/pdffile/web/H2_AN202012301445018236_1.pdf
中荣印刷集团,已受理,中小板,,华林证券股份有限公司,,北京市中伦律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80920913,AN201906211335999106,zrysjt,https://notice.eastmoney.com/pdffile/web/H2_AN201906211335999106_1.pdf
浙商银行,预先披露更新,主板企业,,中信证券股份有限公司,,浙江天册律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/6/27,80048783,AN201910231369488889,zsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201910231369488889_1.pdf
中泰证券,预先披露更新,主板企业,,东吴证券股份有限公司,,北京市中伦律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2019/6/27,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
众望布艺,已受理,主板企业,,国信证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994754,AN202008051396419052,zwby,https://notice.eastmoney.com/pdffile/web/H2_AN202008051396419052_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,,中信证券股份有限公司,,广东晟典律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/6/27,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
中饮巴比食品,已受理,主板企业,,国元证券股份有限公司,,上海市通力律师事务所,,华普天健会计师事务所(特殊普通合伙),,否,,2019/6/27,80994713,AN202009221415818925,zybbsp,https://notice.eastmoney.com/pdffile/web/H2_AN202009221415818925_1.pdf
中银国际证券,预先披露更新,主板企业,,国泰君安证券股份有限公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/6/27,80000200,AN202002121375009377,zygjzq,https://notice.eastmoney.com/pdffile/web/H2_AN202002121375009377_1.pdf
