机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
苏州瑞可达连接系统,预先披露更新,主板企业,江苏,华福证券有限责任公司,王伟&sbquo;张严冰,国浩律师(南京)事务所,戴文东&sbquo;郑华菊&sbquo;侍文文,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;鲍灵姬,是,计算机、通信和其他电子设备制造业,2018/6/14,80380277,AN202012181441641781,szrkdljxt,https://notice.eastmoney.com/pdffile/web/H2_AN202012181441641781_1.pdf
苏州赛伍应用技术,已反馈,主板企业,江苏,东吴证券股份有限公司,周伟&sbquo;朱国柱,上海市广发律师事务所,许平文&sbquo;童楠&sbquo;张永丰,天衡会计师事务所(特殊普通合伙),吕丛平&sbquo;朱吉辉,是,橡胶与塑料制品业,2018/6/14,80746563,AN202004171378125202,szswyyjs,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378125202_1.pdf
苏州银行,预先披露更新,中小板,江苏,招商证券股份有限公司&sbquo;东吴证券股份有限公司,温立华&sbquo;施进&sbquo;王玲玲&sbquo;尤剑,北京市金杜律师事务所,张毅&sbquo;刘东亚,安永华明会计师事务所(特殊普通合伙),李斐&sbquo;朱佳梅,是,货币金融服务,2018/6/14,80071686,AN201906251336434513,szyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906251336434513_1.pdf
同策房产咨询,已反馈,主板企业,上海,海际证券有限责任公司,林旭斌&sbquo;于越冬,上海市锦天城律师事务所,沈国权&sbquo;李和金&sbquo;李云龙,立信会计师事务所(特殊普通合伙),唐国骏&sbquo;张盈,是,房地产业,2018/6/14,80190930,AN201512250012427340,tcfczx,https://notice.eastmoney.com/pdffile/web/H2_AN201512250012427340_1.pdf
天风证券,已通过发审会,主板企业,湖北,兴业证券股份有限公司,刘秋芬&sbquo;雷亦,北京市君泽君律师事务所,刘文华&sbquo;朱国锋,大信会计师事务所(特殊普通合伙),向辉&sbquo;郭晗,是,资本市场服务,2018/6/14,80000124,AN201809131195145147,tfzq,https://notice.eastmoney.com/pdffile/web/H2_AN201809131195145147_1.pdf
天津锐新昌轻合金,中止审查,主板企业,天津,国信证券股份有限公司,但敏&sbquo;李东方,广东信达律师事务所,尹公辉&sbquo;杨易成&sbquo;霍莉,信永中和会计师事务所(特殊普通合伙),林国伟&sbquo;周军,是,金属制品业,2018/6/14,80295214,AN202004071377725666,tjrxcqhj,https://notice.eastmoney.com/pdffile/web/H2_AN202004071377725666_1.pdf
天津同仁堂集团,已受理,主板企业,天津,民生证券股份有限公司,徐卫力&sbquo;罗艳娟,天津嘉德恒时律师事务所,李天力&sbquo;高振雄,瑞华会计师事务所(特殊普通合伙),胡振雷&sbquo;王志喜,是,医药制造业,2018/6/14,80177263,AN201804201127189174,tjtrtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201804201127189174_1.pdf
同庆楼餐饮,预先披露更新,主板企业,安徽,国元证券股份有限公司,李洲峰&sbquo;马志涛,上海市锦天城律师事务所,胡家军&sbquo;李攀峰,华普天健会计师事务所(特殊普通合伙),占铁华&sbquo;熊明峰&sbquo;吴超,是,餐饮业,2018/6/14,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
武汉贝斯特通信集团,预先披露更新,主板企业,湖北,招商证券股份有限公司,孙世俊&sbquo;郑勇,北京国枫律师事务所,胡琪&sbquo;董一平,天健会计师事务所(特殊普通合伙),魏五军&sbquo;张恩学,是,软件和信息技术服务业,2018/6/14,80650858,AN201811041235081145,whbsttxjt,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081145_1.pdf
武汉明德生物科技,已通过发审会,中小板,湖北,国金证券股份有限公司,徐学文&sbquo;祁红威,北京大成律师事务所,王芳&sbquo;李婕妤,中勤万信会计师事务所(特殊普通合伙),王晓清&sbquo;张远学,是,医药制造业,2018/6/14,80365304,AN201806261159378699,whmdswkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806261159378699_1.pdf
威海市商业银行,预先披露更新,主板企业,山东,中国银河证券股份有限公司,彭强&sbquo;刘彦,北京大成律师事务所,李俊平&sbquo;王昕生,立信会计师事务所(特殊普通合伙),赵斌&sbquo;孟庆祥,是,货币金融服务业,2018/6/14,80001481,AN201801091075592182,whssyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801091075592182_1.pdf
无锡上机数控,预先披露更新,主板企业,江苏,国金证券股份有限公司,姚文良&sbquo;徐彩霞,北京国枫律师事务所,崔白&sbquo;郑超&sbquo;赵泽铭,立信会计师事务所(特殊普通合伙),潘永祥&sbquo;吉正山,是,专用设备制造业,2018/6/14,80198784,AN201812171270523364,wxsjsk,https://notice.eastmoney.com/pdffile/web/H2_AN201812171270523364_1.pdf
西安华通新能源,预先披露更新,主板企业,陕西,海通证券股份有限公司,李彦&sbquo;韩丽,国浩律师(北京)事务所,程贤权&sbquo;李懿雄,普华永道中天会计师事务所(特殊普通合伙),潘振翔&sbquo;詹应斌,是,燃气生产和供应业,2018/6/14,80008533,AN201805021134965749,xahtxny,https://notice.eastmoney.com/pdffile/web/H2_AN201805021134965749_1.pdf
西安银行,预先披露更新,主板企业,陕西,中信证券股份有限公司,郭强&sbquo;骆中兴,北京市金杜律师事务所,龚牧龙&sbquo;张如积&sbquo;卢勇,毕马威华振会计师事务所(特殊普通合伙),石海云&sbquo;潘盛&sbquo;水青,是,货币金融服务,2018/6/14,80048091,AN201901211287427660,xayx,https://notice.eastmoney.com/pdffile/web/H2_AN201901211287427660_1.pdf
新疆东方环宇燃气,已通过发审会,主板企业,新疆,中信证券股份有限公司,李永柱&sbquo;李良,北京市君合律师事务所,张宗珍&sbquo;赵吉奎,立信会计师事务所(特殊普通合伙),杨雄&sbquo;惠增强,是,燃气生产和供应业,2018/6/14,80646310,AN201806251158952952,xjdfhyrq,https://notice.eastmoney.com/pdffile/web/H2_AN201806251158952952_1.pdf
新疆交通建设集团,预先披露更新,中小板,新疆,长江证券承销保荐有限公司,伍俊杰&sbquo;周昱,北京德恒律师事务所,赵雅楠&sbquo;鲁浪&sbquo;王亚丽,中审众环会计师事务所(特殊普通合伙),刘钧&sbquo;曾玉波,是,土木工程建筑业,2018/6/14,80329323,AN201810231219862971,xjjtjsjt,https://notice.eastmoney.com/pdffile/web/H2_AN201810231219862971_1.pdf
信利光电,预先披露更新,中小板,广东,中国银河证券股份有限公司,王海明&sbquo;贾瑞兴,广东尚玖律师事务所,王永强&sbquo;罗映辉,德勤华永会计师事务所(特殊普通合伙),肖静华&sbquo;杨誉民,是,计算机、通信和其他电子设备制造业,2018/6/14,80491320,AN201712191067944009,xlgd,https://notice.eastmoney.com/pdffile/web/H2_AN201712191067944009_1.pdf
小米集团,预先披露更新,主板企业,,中信证券股份有限公司,王彬&sbquo;肖少春,北京市君合律师事务所,石铁军&sbquo;李智&sbquo;李若晨,普华永道中天会计师事务所(特殊普通合伙),倪靖安&sbquo;王磊,,互联网和信息服务,2018/6/14,80908176,,xmjt,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
厦门农村商业银行,已反馈,主板企业,厦门,中信建投证券股份有限公司,吴小鹏&sbquo;李一睿,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,致同会计师事务所(特殊普通合伙),陈纹&sbquo;郑英梅,是,货币金融服务,2018/6/14,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门松霖科技,已反馈,主板企业,厦门,广发证券股份有限公司,陈根勇&sbquo;洪如明,北京大成律师事务所,王恩顺&sbquo;庞云龙&sbquo;张君&sbquo;李敏,天健会计师事务所(特殊普通合伙),程志刚&sbquo;吕安吉,是,橡胶和塑料制品业,2018/6/14,80902073,AN201908131343026249,xmslkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908131343026249_1.pdf
厦门银行,已反馈,主板企业,厦门,中信建投证券股份有限公司,蒋潇&sbquo;周明圆,国浩律师(上海)事务所,陈一宏&sbquo;韦玮&sbquo;叶嘉雯,安永华明会计师事务所(特殊普通合伙),赵雅&sbquo;琚志宏,是,货币金融服务,2018/6/14,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
厦门纵横集团,预先披露更新,主板企业,厦门,太平洋证券股份有限公司,杨航&sbquo;楚展志,北京市中伦律师事务所,顾峰&sbquo;项瑾,致同会计师事务所(特殊普通合伙),李建彬&sbquo;郭清艺,是,软件和信息技术服务业,2018/6/14,80650861,AN201803261110799941,xmzhjt,https://notice.eastmoney.com/pdffile/web/H2_AN201803261110799941_1.pdf
小熊电器,已受理,中小板,广东,东莞证券股份有限公司,杨娜&sbquo;姚根发,北京国枫律师事务所,周涛&sbquo;黄泽涛,信永中和会计师事务所(特殊普通合伙),贺春海&sbquo;文娜杰,是,电气机械和器材制造业,2018/6/14,80914771,AN201907221340726161,xxdq,https://notice.eastmoney.com/pdffile/web/H2_AN201907221340726161_1.pdf
新希望乳业,预先披露更新,中小板,四川,中国国际金融股份有限公司,孙向威&sbquo;余燕,北京市金杜律师事务所,王建平&sbquo;刘浒,毕马威华振会计师事务所(特殊普通合伙),王婷&sbquo;柴婧,是,食品制造业,2018/6/14,80637032,AN201901141284669621,xxwry,https://notice.eastmoney.com/pdffile/web/H2_AN201901141284669621_1.pdf
协鑫智慧能源,已受理,中小板,江苏,华泰联合证券有限责任公司,宋健&sbquo;柴奇志,国浩律师(北京)事务所,王卫东&sbquo;杨君珺&sbquo;刘璐,大华会计师事务所(特殊普通合伙),马建萍&sbquo;连隆棣,是,电力、热力生产和供应业,2018/6/14,80195487,AN201801191079668466,xxzhny,https://notice.eastmoney.com/pdffile/web/H2_AN201801191079668466_1.pdf
新宇药业,已反馈,主板企业,安徽,华金证券股份有限公司,王惠君&sbquo;陈洁,江苏世纪同仁律师事务所,杨亮&sbquo;邵珺,瑞华会计师事务所(特殊普通合伙),江晓&sbquo;邱志强,是,医药制造业,2018/6/14,80196120,AN202009071409012615,xyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409012615_1.pdf
亚世光电,预先披露更新,中小板,辽宁,招商证券股份有限公司,王吉祥&sbquo;李恺,北京市嘉源律师事务所,易建胜&sbquo;刘静,华普天健会计师事务所(特殊普通合伙),李晓刚&sbquo;周洪波&sbquo;张威,是,计算机、通信和其他电子设备制造业,2018/6/14,80423809,AN201903141305910429,ysgd,https://notice.eastmoney.com/pdffile/web/H2_AN201903141305910429_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,山东,招商证券股份有限公司,张鹏&sbquo;王黎祥,北京市康达律师事务所,王盛军&sbquo;周延&sbquo;张晓光,北京天圆全会计师事务所(特殊普通合伙),周瑕&sbquo;王俊,是,化学原料和化学制品制造业,2018/6/14,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
有友食品,预先披露更新,主板企业,重庆,东北证券股份有限公司,刘俊杰&sbquo;王振刚,北京大成律师事务所,范兴成&sbquo;黄夏敏&sbquo;林晨,信永中和会计师事务所(特殊普通合伙),侯黎明&sbquo;陈萌,是,食品制造业,2018/6/14,80386488,AN201904211321114538,yysp,https://notice.eastmoney.com/pdffile/web/H2_AN201904211321114538_1.pdf
常州市钱璟康复,预先披露更新,主板企业,江苏,民生证券股份有限公司,范信龙&sbquo;邵航,上海市锦天城律师事务所,沈国权&sbquo;李攀峰,天健会计师事务所(特殊普通合伙),沈培强&sbquo;戚铁桥,是,专用设备制造业,2018/6/14,80473156,AN201712271070038360,Z,https://notice.eastmoney.com/pdffile/web/H2_AN201712271070038360_1.pdf
中创物流,预先披露更新,主板企业,青岛,中信证券股份有限公司,刘艳&sbquo;石衡,北京市金杜律师事务所,李萍&sbquo;高怡敏,信永中和会计师事务所(特殊普通合伙),宋进军&sbquo;王科,是,装卸搬运和运输代理业,2018/6/14,80507563,AN201903251309458030,zcwl,https://notice.eastmoney.com/pdffile/web/H2_AN201903251309458030_1.pdf
中国船舶重工集团海装风电,已反馈,中小板,重庆,中信证券股份有限公司,张明慧&sbquo;朱烨辛,北京市金杜律师事务所,宋彦妍&sbquo;焦福刚&sbquo;张若然,瑞华会计师事务所(特殊普通合伙),张伟&sbquo;胡慰,是,通用设备制造业,2018/6/14,80341188,AN201712151067027960,zgcbzgjthzfd,https://notice.eastmoney.com/pdffile/web/H2_AN201712151067027960_1.pdf
中国华融资产管理,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;华文伟&sbquo;文启斯&sbquo;方烨,是,其他金融业,2018/6/14,80002217,AN201612230212743288,zghrzcgl,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中国人民保险集团,已通过发审会,主板企业,北京,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,刘华欣&sbquo;温桂生&sbquo;徐威威&sbquo;田竹,北京市金杜律师事务所,苏峥&sbquo;李元媛,德勤华永会计师事务所(特殊普通合伙),文启斯&sbquo;边牧其乐,是,保险业,2018/6/14,80001622,AN201811041235081142,zgrmbxjt,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081142_1.pdf
中国卫通集团,已反馈,主板企业,北京,中信建投证券股份有限公司,王晨宁&sbquo;刘先丰,北京市金杜律师事务所,高怡敏&sbquo;马天宁,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;安行,是,电信、广播电视和卫星传输服务,2018/6/14,80399950,AN201906161335286527,zgwtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201906161335286527_1.pdf
中海油能源发展,预先披露更新,主板企业,北京,中国国际金融股份有限公司,齐飞&sbquo;龙亮,北京市通商律师事务所,吴刚&sbquo;詹越,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;王首一,是,开采辅助活动,2018/6/14,80106141,AN201906131334860364,zhynyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201906131334860364_1.pdf
浙江昂利康制药,预先披露更新,中小板,浙江,东方花旗证券有限公司,朱剑&sbquo;倪霆,浙江天册律师事务所,刘斌&sbquo;俞晓瑜&sbquo;吴婧,天健会计师事务所(特殊普通合伙),陈中江&sbquo;叶怀敏,是,医药制造业,2018/6/14,80041050,AN201810091210101911,zjalkzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810091210101911_1.pdf
浙江才府玻璃,中止审查,主板企业,浙江,国信证券股份有限公司,陈敬涛&sbquo;李鑫,浙江天册律师事务所,周剑峰&sbquo;冯晟,天健会计师事务所(特殊普通合伙),贾川&sbquo;许安平,是,非金属矿物制品制造业,2018/6/14,80386383,AN202012281444451796,zjcfbl,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444451796_1.pdf
浙江车头制药,已受理,主板企业,浙江,广发证券股份有限公司,王振华&sbquo;刘康,国浩律师(杭州)事务所,沈田丰&sbquo;胡小明,天健会计师事务所(特殊有限合伙),俞佳南&sbquo;贝柳辉,是,医药制造业,2018/6/14,80395310,AN201810261222948346,zjctzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810261222948346_1.pdf
浙江甬金金属科技,已受理,主板企业,浙江,华西证券股份有限公司,马涛&sbquo;邵伟才,北京市天元律师事务所,牟奎霖&sbquo;黄和楼,天健会计师事务所(特殊普通合伙),毛晓东&sbquo;宁一锋,否,黑色金属冶炼和压延加工业,2018/6/14,80919127,AN201911191370866145,zjdjjskj,https://notice.eastmoney.com/pdffile/web/H2_AN201911191370866145_1.pdf
浙江大胜达包装,已反馈,主板企业,浙江,东兴证券股份有限公司,金国飚&sbquo;蒋文,上海市广发律师事务所,许平文&sbquo;陈洁&sbquo;陈重华,立信会计师事务所(特殊普通合伙),张建新&sbquo;周康康,是,造纸和纸制品业,2018/6/14,80302801,AN201906241336112484,zjdsdbz,https://notice.eastmoney.com/pdffile/web/H2_AN201906241336112484_1.pdf
浙江华朔科技,已反馈,主板企业,宁波,财通证券股份有限公司,戚淑亮&sbquo;谢运,上海市锦天城律师事务所,章晓洪&sbquo;梁瑾&sbquo;丁天,天健会计师事务所(特殊普通合伙),陈志维&sbquo;伍贤春,是,金属制品业,2018/6/14,80587513,AN201709290920396635,zjhskj,https://notice.eastmoney.com/pdffile/web/H2_AN201709290920396635_1.pdf
浙江捷昌线性驱动科技,预先披露更新,主板企业,浙江,兴业证券股份有限公司,杨伟朝&sbquo;刘亚利,浙江天册律师事务所,李鸣&sbquo;徐春辉,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;陶书成,是,电气机械和器材制造业,2018/6/14,80373736,AN201808191180596187,zjjcxxqdkj,https://notice.eastmoney.com/pdffile/web/H2_AN201808191180596187_1.pdf
浙江力邦合信智能制动系统,预先披露更新,主板企业,浙江,中信证券股份有限公司,高若阳&sbquo;李融,北京市金杜律师事务所,曹余辉&sbquo;胡光建,瑞华会计师事务所(特殊普通合伙),林万强&sbquo;陈链武,是,汽车制造业,2018/6/14,80705372,AN201805281149823427,zjlbhxznzdxt,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149823427_1.pdf
浙江三美化工,已反馈,主板企业,浙江,长江证券承销保荐有限公司,张海峰&sbquo;王海涛,北京市嘉源律师事务所,陈鹤岚&sbquo;史震建,立信会计师事务所(特殊普通合伙),朱伟&sbquo;唐吉鸿&sbquo;董晓鹏,是,化学原料和化学制品制造业,2018/6/14,80187370,AN201903191307421891,zjsmhg,https://notice.eastmoney.com/pdffile/web/H2_AN201903191307421891_1.pdf
浙江绍兴瑞丰农村商业银行,预先披露更新,主板企业,浙江,中信建投证券股份有限公司,史云鹏&sbquo;周伟,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;杨俊玉,是,金融业,2018/6/14,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
浙江泰坦,预先披露更新,主板企业,浙江,爱建证券有限责任公司,徐峰&sbquo;曾辉,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;余飞涛,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈小金&sbquo;刘志勇,是,专用设备制造业,2018/6/14,80062092,AN202101171451663325,zjtt,https://notice.eastmoney.com/pdffile/web/H2_AN202101171451663325_1.pdf
中建投租赁,已反馈,主板企业,北京,中国国际金融股份有限公司,刘之阳&sbquo;刘华欣,北京金诚同达律师事务所,关军&sbquo;郑晓东&sbquo;卢鑫,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),史剑&sbquo;张品&sbquo;黄峰&sbquo;李智勇,是,租赁业,2018/6/14,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江新化化工,已反馈,主板企业,浙江,光大证券股份有限公司,谭轶铭&sbquo;林浣,北京大成律师事务所,宋琳琳&sbquo;王恩顺&sbquo;黄佳,天健会计师事务所(特殊普通合伙),姚本霞&sbquo;钱仲先,是,化学原料和化学制品制造业,2018/6/14,80508219,AN201906131335002535,zjxhhg,https://notice.eastmoney.com/pdffile/web/H2_AN201906131335002535_1.pdf
浙江芯能光伏科技,已通过发审会,主板企业,浙江,招商证券股份有限公司,刘奇&sbquo;蒋伟森,北京市海润律师事务所,于珍&sbquo;王澍颖&sbquo;童字骞,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;黄加才,是,电气机械和器材制造业,2018/6/14,80438297,AN201806251158952949,zjxngfkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806251158952949_1.pdf
浙江新农化工,预先披露更新,中小板,浙江,光大证券股份有限公司,范国祖&sbquo;袁婧,上海东方华银律师事务所,叶菲&sbquo;闵鹏,中汇会计师事务所(特殊普通合伙),谢贤庆&sbquo;金晓青,是,化学原料和化学品制造业,2018/6/14,80123669,AN201810311226351030,zjxnhg,https://notice.eastmoney.com/pdffile/web/H2_AN201810311226351030_1.pdf
中科软科技,已反馈,主板企业,北京,中泰证券股份有限公司,孙参政&sbquo;仓勇,北京市高朋律师事务所,桂芳&sbquo;包剑虹,致同会计师事务所(特殊普通合伙),郑建彪&sbquo;江永辉,是,软件和信息技术服务业,2018/6/14,10002560,AN201908271345130867,zkrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908271345130867_1.pdf
重庆长江造型材料(集团),已通过发审会,中小板,重庆,国海证券股份有限公司,郭刚&sbquo;武剑锐,泰和泰(重庆)律师事务所,刘志强&sbquo;梅映雪,天健会计师事务所(特殊普通合伙),张凯&sbquo;于波成,是,非金属矿物制品业,2018/6/14,80424697,AN201711071018661337,zqcjzxcljt,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆农村商业银行,已反馈,主板企业,重庆,中国国际金融股份有限公司,赵亮&sbquo;刘紫涵,北京市君合律师事务所,余永强&sbquo;李智,普华永道中天会计师事务所(特殊普通合伙),叶少宽&sbquo;邹彦,是,货币金融服务,2018/6/14,80133821,AN201909201362488348,zqncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201909201362488348_1.pdf
重庆银行,已受理,主板企业,重庆,招商证券股份有限公司,陈昕&sbquo;卫进扬,上海市方达律师事务所,蒋雪雁&sbquo;高华超,普华永道中天会计师事务所(特殊普通合伙),马颖旎&sbquo;童咏静,否,货币金融服务,2018/6/14,80001142,AN202012301445018236,zqyx,https://notice.eastmoney.com/pdffile/web/H2_AN202012301445018236_1.pdf
浙商银行,已反馈,主板企业,浙江,中信证券股份有限公司,吴凌&sbquo;战宏亮,浙江天册律师事务所,刘斌&sbquo;俞晓瑜,普华永道中天会计师事务所(特殊普通合伙),朱宇&sbquo;叶骏,是,货币金融服务,2018/6/14,80048783,AN201910231369488889,zsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201910231369488889_1.pdf
中泰证券,已反馈,主板企业,山东,东吴证券股份有限公司,方磊&sbquo;王茂华,北京市中伦律师事务所,贾琛&sbquo;余洪彬,信永中和会计师事务所(特殊普通合伙),路清&sbquo;潘素娇&sbquo;吕玉磊,是,资本市场服务,2018/6/14,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,江苏,中信证券股份有限公司,宋永新&sbquo;杨峰,广东晟典律师事务所,罗元&sbquo;张晓静,安永华明会计师事务所(特殊普通合伙),徐艳&sbquo;汤哲辉,是,开发区,2018/6/14,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
郑州银行,已通过发审会,中小板,河南,招商证券股份有限公司,吴喻慧&sbquo;吕映霞,北京市金杜律师事务所,苏峥&sbquo;李元媛,毕马威华振会计师事务所(特殊普通合伙),何琪&sbquo;石斌,是,货币金融服务,2018/6/14,80058973,AN201809051189164556,zzyx,https://notice.eastmoney.com/pdffile/web/H2_AN201809051189164556_1.pdf
